skipped_source,canonical_source,sha256,bytes,reason
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_129\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_128\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_127\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_126\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_125\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_124\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_123\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_122\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_121\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_120\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_119\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
