symbol,segment,timeframe,expansion_mult,exit_variant,same_bar_both_mode,fee_scenario,filter_mode,direction_mode,bars_tested,start_date,end_date,final_equity,net_return_pct,max_drawdown_pct,buy_and_hold_return_pct,beats_buy_and_hold,total_trades,long_trades,short_trades,win_rate,profit_factor,avg_trade_pct,avg_win_pct,avg_loss_pct,expectancy_pct,return_dd_ratio,symbols,positive_symbols,aggregate_net_return_pct,aggregate_max_drawdown_pct,aggregate_trade_count,avg_win_rate,avg_return_dd_ratio,aggregate_profit_factor
BNBUSDT,full,1D,1.2,previous_extreme_target_stop,skip,commission=0.0004;slippage=0.0002,none,both,2269,2020-02-10,2026-04-27,0.0009353729049554514,-99.99999064627096,-99.99999064627096,2374.77073325658,False,528,255,273,0.0,0.0,-2.990268550695194,0.0,-2.990268550695194,-2.990268550695194,-1.0,5,0,-99.9999903252431,-99.9999903252431,2714,0.0,-1.0,0.0
BNBUSDT,full,1D,1.2,atr_stop_time_exit,skip,commission=0.0004;slippage=0.0002,none,both,2269,2020-02-10,2026-04-27,1825.4995537630696,-81.74500446236931,-91.47228854152031,2374.77073325658,False,398,200,198,43.46733668341709,0.9257197352037899,-0.1808478801723257,5.185092048745851,-4.306659469962746,-0.1808478801723257,-0.8936586781171909,5,2,-18.813089759141697,-84.12610800937736,2045,46.485571148837494,-0.08284850038678593,1.0322513117911445
BNBUSDT,full,1D,1.3,close_exit,skip,commission=0.0004;slippage=0.0002,none,both,2269,2020-02-10,2026-04-27,15199.756610616509,51.99756610616508,-46.58141835356241,2374.77073325658,False,451,218,233,45.23281596452328,1.179560396514472,0.18611388100195939,2.7029298033071814,-1.89255190098292,0.18611388100195939,1.1162727101071293,5,3,16.10462333403391,-61.76246591468889,2340,45.33135179351488,0.4990070028604551,1.0917273994882801
BNBUSDT,full,1D,1.3,next_bar_close_exit,skip,commission=0.0004;slippage=0.0002,none,both,2269,2020-02-10,2026-04-27,10348.956871173486,3.4895687117348695,-68.6347726456154,2374.77073325658,False,409,200,209,44.743276283618584,1.0983157374456842,0.16936830400499667,4.228716033060468,-3.117625653593017,0.16936830400499667,0.050842576979932545,5,4,53.134371556588135,-79.76156163710128,2133,46.63879895908589,0.7475022486996225,1.1327084767487716
BNBUSDT,full,1D,1.3,previous_extreme_target_stop,skip,commission=0.0004;slippage=0.0002,none,both,2269,2020-02-10,2026-04-27,0.0027230638562235035,-99.99997276936143,-99.99997276936143,2374.77073325658,False,451,218,233,0.0,0.0,-3.264256691877575,0.0,-3.264256691877575,-3.264256691877575,-1.0,5,0,-99.999976531991,-99.999976531991,2340,0.0,-1.0,0.0
BNBUSDT,full,1D,1.3,atr_stop_time_exit,skip,commission=0.0004;slippage=0.0002,none,both,2269,2020-02-10,2026-04-27,1670.1519576183562,-83.29848042381643,-91.50762133853591,2374.77073325658,False,350,174,176,43.42857142857143,0.8908750088919868,-0.2670433461333764,5.019942844471917,-4.325739815688954,-0.2670433461333764,-0.9102900851902875,5,0,-52.85810497877185,-84.65137995196545,1823,46.06991097870238,-0.6075365370947727,1.012173531213643
BNBUSDT,full,1D,1.5,close_exit,skip,commission=0.0004;slippage=0.0002,none,both,2269,2020-02-10,2026-04-27,8322.200900627777,-16.777990993722234,-69.20174814867768,2374.77073325658,False,340,161,179,43.529411764705884,1.0463392225122994,0.05430840009032962,2.8171370344059774,-2.075372005527982,0.05430840009032962,-0.24245039240447036,5,1,-17.628792199722174,-66.68630524630173,1749,45.264126127061594,-0.1322898316471405,1.0285028116513941
BNBUSDT,full,1D,1.5,next_bar_close_exit,skip,commission=0.0004;slippage=0.0002,none,both,2269,2020-02-10,2026-04-27,3917.592562372046,-60.82407437627955,-79.62035473285889,2374.77073325658,False,323,156,167,43.653250773993804,0.9385184728785366,-0.11652457539018657,4.074732635968212,-3.3635974699041107,-0.11652457539018657,-0.7639261917427477,5,2,125.39282783227782,-70.00591012557734,1656,46.98149386172791,2.3411963509687537,1.1722128961456733
BNBUSDT,full,1D,1.5,previous_extreme_target_stop,skip,commission=0.0004;slippage=0.0002,none,both,2269,2020-02-10,2026-04-27,0.010346319757589538,-99.99989653680242,-99.99989653680242,2374.77073325658,False,340,161,179,0.0,0.0,-3.926040194319988,0.0,-3.926040194319988,-3.926040194319988,-1.0,5,0,-99.99990176042618,-99.99990176042618,1749,0.0,-1.0,0.0
BNBUSDT,full,1D,1.5,atr_stop_time_exit,skip,commission=0.0004;slippage=0.0002,none,both,2269,2020-02-10,2026-04-27,543.3945921898331,-94.56605407810167,-96.33668059580101,2374.77073325658,False,285,137,148,39.64912280701755,0.7209880832586111,-0.7653445358246468,4.988026320012172,-4.545175388787207,-0.7653445358246468,-0.981620432562667,5,0,-59.937635472077716,-83.8689414627377,1466,44.51775297408335,-0.6879827152951676,0.9432018647264874
BTCUSDT,full,1D,0.5,close_exit,skip,commission=0.0004;slippage=0.0002,none,both,2410,2019-09-08,2026-04-13,39714619.301698245,397046.19301698246,-14.62348818954512,593.4552134746908,True,1413,693,720,54.56475583864119,2.0512336850297612,0.6295768898962413,2.2513988129386058,-1.318125139178,0.6295768898962413,27151.264313315183,5,5,1301427.4790133038,-27.214814776012606,7055,51.57592500262545,63363.38828328128,1.8562612288281848
BTCUSDT,full,1D,0.5,next_bar_close_exit,skip,commission=0.0004;slippage=0.0002,none,both,2410,2019-09-08,2026-04-13,3198834.5085553173,31888.345085553174,-66.88437910813192,593.4552134746908,True,903,450,453,52.823920265780735,1.6669955575882422,0.7402471205468962,3.50233431353369,-2.3525124828678936,0.7402471205468962,476.76820074832887,5,5,47684.80787549857,-65.46120687105956,4377,51.93704668203534,686.4081099062389,1.5513898622721478
BTCUSDT,full,1D,0.5,previous_extreme_target_stop,skip,commission=0.0004;slippage=0.0002,none,both,2410,2019-09-08,2026-04-13,10.236656184422369,-99.89763343815578,-99.89811189262453,593.4552134746908,False,1413,693,720,31.56404812455768,0.3326589240176259,-0.4780811353418624,0.7550230868012494,-1.0468137962268964,-0.4780811353418624,-0.9999952105754585,5,0,-99.97638368209263,-99.97652074859414,7055,30.71545486207844,-0.9999986283192097,0.30128424307133156
BTCUSDT,full,1D,0.5,atr_stop_time_exit,skip,commission=0.0004;slippage=0.0002,none,both,2410,2019-09-08,2026-04-13,2051382.44829909,20413.824482990898,-41.93544503926697,593.4552134746908,True,664,336,328,54.81927710843374,1.7046341911501155,0.941068877599051,4.152939354162137,-2.9560006339641602,0.941068877599051,486.79164997238166,5,5,5755.237453916989,-67.37286951601043,3178,51.22912373359948,122.89174868960527,1.3689766257505347
BTCUSDT,full,1D,0.6,close_exit,skip,commission=0.0004;slippage=0.0002,none,both,2410,2019-09-08,2026-04-13,6520172.095376457,65101.720953764576,-15.059780357812802,593.4552134746908,True,1287,632,655,53.613053613053616,1.8821929408867355,0.5461946839059593,2.1735892973278004,-1.3347136632650134,0.5461946839059593,4322.88648353299,5,5,107650.41391745093,-30.12735008732984,6301,50.82175318619137,4474.138483192986,1.6675612778562563
BTCUSDT,full,1D,0.6,next_bar_close_exit,skip,commission=0.0004;slippage=0.0002,none,both,2410,2019-09-08,2026-04-13,1015390.3493497407,10053.903493497406,-44.95984183163646,593.4552134746908,True,855,432,423,51.81286549707602,1.545059168854027,0.6414206893396969,3.509189479521274,-2.4421268204914646,0.6414206893396969,223.61963663366078,5,5,15016.841524878488,-65.99763209673627,4147,49.93085991924288,203.44795612091315,1.4502744527636084
