time,open,high,low,close
1729472400,69153.9,69489.0,69091.2,69216.9
1729476000,69216.8,69271.9,68688.0,68721.3
1729479600,68721.4,68944.0,68590.0,68938.0
1729483200,68937.9,69042.7,68781.9,69035.0
1729486800,69035.1,69200.0,68947.1,68981.2
1729490400,68981.2,69159.7,68630.5,68692.6
1729494000,68692.5,68807.0,68468.0,68519.3
1729497600,68519.3,68675.0,68282.2,68304.3
1729501200,68304.4,68443.7,68136.0,68394.3
1729504800,68394.2,68507.4,68271.0,68293.8
1729508400,68293.8,68455.6,68186.6,68250.9
1729512000,68250.8,68350.8,68080.0,68223.8
1729515600,68223.9,68267.0,67149.8,67330.1
1729519200,67330.1,67632.8,67022.0,67300.1
1729522800,67300.1,67380.8,66865.9,67354.3
1729526400,67354.2,67354.3,66920.0,67349.9
1729530000,67349.9,67679.5,67274.3,67537.6
1729533600,67537.5,67542.8,67024.0,67330.0
1729537200,67330.0,67949.0,67330.0,67755.4
1729540800,67755.6,67808.2,67613.0,67730.0
1729544400,67730.0,67928.4,67663.6,67783.7
1729548000,67783.6,67865.4,67585.6,67769.9
1729551600,67769.9,67770.0,67341.4,67368.8
1729555200,67368.7,67399.6,66536.5,67132.5
1729558800,67132.5,67530.0,67030.0,67500.0
1729562400,67499.9,67688.0,67258.9,67312.0
1729566000,67312.1,67550.0,67285.2,67390.3
1729569600,67390.3,67499.5,67278.0,67493.7
1729573200,67493.7,67650.1,67450.2,67574.0
1729576800,67574.0,67784.9,67557.8,67557.8
1729580400,67557.8,67690.0,67360.0,67387.3
1729584000,67387.2,67387.3,66884.0,66924.0
1729587600,66924.1,67118.3,66740.0,66941.0
1729591200,66941.0,67220.0,66840.5,67166.8
1729594800,67166.8,67524.6,67138.7,67280.6
1729598400,67280.6,67470.7,66830.1,66965.1
1729602000,66965.2,67150.0,66613.0,66969.9
1729605600,66970.0,67718.0,66796.0,67548.7
1729609200,67548.7,67686.7,67083.4,67266.8
1729612800,67266.8,67266.8,66902.1,66953.5
1729616400,66953.6,67438.6,66930.0,67313.5
1729620000,67313.6,67513.9,67220.3,67355.0
1729623600,67355.0,67630.0,67319.5,67466.8
1729627200,67466.2,67567.1,67401.7,67504.0
1729630800,67504.0,67541.7,67383.6,67514.1
1729634400,67514.1,67825.0,67464.0,67699.9
1729638000,67700.0,67766.0,67266.6,67406.4
1729641600,67406.5,67449.0,67106.8,67156.9
1729645200,67156.8,67374.0,67155.0,67334.5
1729648800,67334.5,67373.9,67046.5,67082.4
1729652400,67082.4,67171.5,66856.7,67057.8
1729656000,67057.8,67220.0,66974.2,67195.9
1729659600,67195.9,67209.6,67027.6,67072.3
1729663200,67072.2,67290.0,66880.0,66901.0
1729666800,66901.0,66990.9,66779.5,66838.0
1729670400,66838.0,67046.8,66398.8,66513.7
1729674000,66513.6,66594.0,66150.0,66493.0
1729677600,66493.1,66633.6,66379.1,66390.8
1729681200,66390.8,66592.1,66277.3,66406.1
1729684800,66406.1,66500.0,66095.2,66397.7
1729688400,66397.7,66921.7,66342.4,66780.6
1729692000,66780.6,66864.6,66402.3,66472.8
1729695600,66472.8,66475.9,65900.0,66201.6
1729699200,66201.7,66310.9,65774.0,65867.5
1729702800,65867.4,65974.4,65623.0,65713.6
1729706400,65713.7,66050.0,65222.3,66037.1
1729710000,66037.0,66566.0,65860.0,66465.2
1729713600,66465.3,66670.0,66300.0,66654.4
1729717200,66654.4,66670.0,66343.1,66400.9
1729720800,66401.0,66570.0,66331.7,66460.3
1729724400,66460.3,66806.2,66441.2,66647.2
1729728000,66647.3,67478.4,66482.0,67423.4
1729731600,67423.5,67615.3,67015.9,67246.9
1729735200,67246.9,67520.1,67129.7,67440.0
1729738800,67440.0,67456.6,67192.7,67192.7
1729742400,67192.7,67416.1,67190.4,67362.0
1729746000,67361.3,67456.7,67325.5,67338.9
1729749600,67338.8,67457.0,67103.5,67108.0
1729753200,67108.0,67306.3,67050.0,67104.4
1729756800,67104.5,67238.0,66822.7,66835.8
1729760400,66835.8,66988.1,66700.0,66867.3
1729764000,66867.3,67114.2,66825.0,66986.0
1729767600,66986.0,67327.2,66973.4,67276.3
1729771200,67276.3,67599.8,67243.3,67500.5
1729774800,67500.4,68000.0,67414.1,67882.7
1729778400,67882.7,67964.4,67490.6,67758.6
1729782000,67758.6,67955.0,67573.9,67672.7
1729785600,67672.7,67796.6,67329.2,67560.3
1729789200,67560.3,67852.5,67436.6,67634.0
1729792800,67634.0,67942.0,67603.8,67805.1
1729796400,67805.0,68296.0,67700.0,68279.7
1729800000,68279.7,68320.5,67890.0,68172.5
1729803600,68172.6,68842.5,68172.6,68324.5
1729807200,68324.5,68540.0,68158.3,68164.8
1729810800,68164.7,68253.8,68030.3,68173.8
1729814400,68173.8,68256.5,67883.4,67962.2
1729818000,67962.2,67980.6,67816.7,67947.2
1729821600,67947.1,68060.2,67800.0,68039.9
1729825200,68039.9,68216.4,67953.7,67983.1
1729828800,67983.2,68019.3,67663.0,67712.4
1729832400,67712.3,67851.9,67554.8,67734.6
1729836000,67734.6,67833.4,67562.7,67613.7
1729839600,67613.7,67704.0,67222.4,67503.6
1729843200,67503.6,67733.6,67289.5,67636.9
1729846800,67637.0,67850.5,67500.0,67811.0
1729850400,67811.0,67855.0,67648.4,67835.0
1729854000,67835.0,68158.0,67767.6,68081.6
1729857600,68081.6,68277.0,67951.0,68037.3
1729861200,68037.4,68415.0,67707.8,68314.4
1729864800,68314.4,68748.0,68106.0,68288.4
1729868400,68288.4,68523.3,67397.1,67660.6
1729872000,67660.6,67895.5,67320.6,67645.5
1729875600,67645.5,67787.9,66716.5,66807.7
1729879200,66807.7,67554.9,65950.3,66993.1
1729882800,66993.1,67193.3,66585.1,66825.8
1729886400,66825.7,67016.2,66590.0,66912.7
1729890000,66912.7,67272.3,66912.7,67265.7
1729893600,67265.7,67376.9,66595.0,66600.0
1729897200,66600.1,66776.4,65557.2,66662.8
1729900800,66662.7,66824.1,66511.2,66716.6
1729904400,66716.6,66792.8,66520.0,66680.1
1729908000,66680.1,67016.1,66414.1,66818.3
1729911600,66818.4,66960.0,66673.0,66885.7
1729915200,66885.8,66963.0,66730.1,66916.4
1729918800,66916.5,67198.7,66916.4,67104.0
1729922400,67104.0,67211.2,67015.0,67137.0
1729926000,67137.1,67156.4,66972.0,66982.0
1729929600,66982.0,67152.9,66972.0,67102.1
1729933200,67102.0,67250.0,67029.5,67029.5
1729936800,67029.5,67162.8,66972.0,67032.1
1729940400,67032.0,67143.6,66939.5,67110.1
1729944000,67110.2,67156.0,66976.7,67015.9
1729947600,67015.9,67102.0,66829.4,66864.7
1729951200,66864.7,66931.4,66708.0,66770.1
1729954800,66770.1,66993.6,66734.5,66864.2
1729958400,66864.3,67033.1,66760.5,66953.9
1729962000,66953.9,67129.9,66937.2,67037.5
1729965600,67037.6,67125.0,67003.5,67016.3
1729969200,67016.3,67160.0,67016.1,67154.5
1729972800,67154.4,67450.0,67112.5,67239.1
1729976400,67239.1,67249.2,67074.7,67147.0
1729980000,67147.0,67212.0,67073.7,67106.1
1729983600,67106.1,67133.1,67056.5,67071.8
1729987200,67071.9,67095.1,66930.4,66991.6
1729990800,66991.7,67100.0,66909.4,67044.7
1729994400,67044.7,67085.9,66993.0,67025.9
1729998000,67025.9,67297.2,66966.6,67261.8
1730001600,67261.9,67291.8,67081.6,67126.7
1730005200,67126.7,67192.0,67116.5,67155.0
1730008800,67154.9,67163.4,67093.6,67162.2
1730012400,67162.2,67207.9,67139.8,67174.7
1730016000,67174.7,67246.0,67135.1,67191.1
1730019600,67191.0,67191.1,67072.6,67118.7
1730023200,67118.6,67174.9,67036.4,67062.3
1730026800,67062.3,67160.0,67011.1,67101.1
1730030400,67101.0,67493.4,67095.0,67373.5
1730034000,67373.4,67758.0,67365.1,67590.6
1730037600,67590.6,67730.0,67572.0,67668.8
1730041200,67668.9,67835.1,67655.9,67759.9
1730044800,67759.9,67856.0,67630.9,67803.5
1730048400,67803.6,67994.2,67685.5,67731.3
1730052000,67731.2,67745.8,67513.0,67536.6
1730055600,67536.6,67825.5,67528.8,67816.8
1730059200,67816.8,67896.3,67600.0,67732.0
1730062800,67732.0,68170.4,67701.5,67900.0
1730066400,67900.1,68306.1,67900.0,68086.0
1730070000,68086.0,68260.0,67957.2,67992.6
1730073600,67992.7,68094.6,67804.7,67835.2
1730077200,67835.2,67886.4,67711.0,67720.0
1730080800,67720.0,67839.0,67651.0,67779.0
1730084400,67779.0,67963.9,67670.0,67698.1
1730088000,67698.1,67777.0,67606.0,67724.6
1730091600,67724.5,67940.8,67584.2,67887.5
1730095200,67887.5,67935.2,67775.0,67935.1
1730098800,67935.2,68666.0,67935.2,68395.2
1730102400,68395.3,68579.8,68303.0,68305.0
1730106000,68305.0,68597.6,68207.4,68548.2
1730109600,68548.3,68820.9,68521.3,68600.9
