candidate_id,asset,timeframe,variant,parameter_set,entry_time,exit_time,direction,entry_price,exit_price,gross_return_pct,net_return_pct,hold_bars
SLINGSHOT,LTCUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-05-19 00:00:00+00:00,2020-06-03 00:00:00+00:00,long,45.34,47.18,4.058227,3.938227,15
SLINGSHOT,TRXUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-05-20 00:00:00+00:00,2020-06-04 00:00:00+00:00,long,0.01552,0.01687,8.698454,8.578454,15
SLINGSHOT,XRPUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-05-31 00:00:00+00:00,2020-06-02 00:00:00+00:00,long,0.2073,0.1892,-8.731307,-8.851307,2
SLINGSHOT,BTCUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-06-02 00:00:00+00:00,2020-06-17 00:00:00+00:00,long,10232.41,9458.45,-7.56381,-7.68381,15
SLINGSHOT,TRXUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-06-07 00:00:00+00:00,2020-06-22 00:00:00+00:00,long,0.01704,0.01639,-3.814554,-3.934554,15
SLINGSHOT,ETHUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-06-08 00:00:00+00:00,2020-06-15 00:00:00+00:00,long,244.67,218.77,-10.585687,-10.705687,7
SLINGSHOT,LINKUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-06-09 00:00:00+00:00,2020-06-11 00:00:00+00:00,long,4.478,4.041,-9.758821,-9.878821,2
SLINGSHOT,ADAUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-06-18 00:00:00+00:00,2020-07-03 00:00:00+00:00,long,0.08342,0.09634,15.487893,15.367893,15
SLINGSHOT,BTCUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-06-23 00:00:00+00:00,2020-06-27 00:00:00+00:00,long,9686.99,8888.43,-8.243634,-8.363634,4
SLINGSHOT,ETHUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-06-23 00:00:00+00:00,2020-06-27 00:00:00+00:00,long,243.13,218.02,-10.327808,-10.447808,4
SLINGSHOT,LINKUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-06-23 00:00:00+00:00,2020-07-08 00:00:00+00:00,long,4.48,6.502,45.133929,45.013929,15
