timestamp_utc,open,high,low,close
2024-06-05 14:50:00+00:00,516.92657964,517.07263986,516.78051942,517.01421577
2024-06-05 15:00:00+00:00,517.01421577,517.58871929,517.00447842,517.17975068
2024-06-05 15:10:00+00:00,517.16027599,518.19243485,517.16027599,517.96847585
2024-06-05 15:20:00+00:00,517.98308187,518.12427341,517.67635542,517.93926381
2024-06-05 15:30:00+00:00,517.93926381,518.24112159,517.89057707,518.12427341
2024-06-05 15:40:00+00:00,518.13401076,518.45534324,518.05611198,518.17296015
2024-06-05 15:50:00+00:00,518.17296015,518.27033363,517.93926381,518.05611198
2024-06-05 16:00:00+00:00,518.04637463,518.10966739,517.89057707,517.96847585
2024-06-05 16:10:00+00:00,517.9782132,518.11453606,517.76399155,517.94900115
2024-06-05 16:20:00+00:00,517.93926381,518.25085893,517.87110237,518.1632228
2024-06-05 16:30:00+00:00,518.14374811,518.71825162,518.10479872,518.54297937
2024-06-05 16:40:00+00:00,518.54297937,518.68903958,518.46508058,518.66956489
2024-06-05 16:50:00+00:00,518.65982754,518.82536245,518.6306155,518.66469621
2024-06-05 17:00:00+00:00,518.65982754,518.98116001,518.53324202,518.85457449
2024-06-05 17:10:00+00:00,518.87404919,518.97142267,518.53324202,518.58192876
2024-06-05 17:20:00+00:00,518.58192876,518.74746367,518.17296015,518.73772632
2024-06-05 17:30:00+00:00,518.74746367,518.98116001,518.73772632,518.95194797
2024-06-05 17:40:00+00:00,518.95194797,519.12722023,518.64035284,519.02010941
2024-06-05 17:50:00+00:00,519.02010941,519.28301779,518.90326123,519.2440684
2024-06-05 18:00:00+00:00,519.2440684,519.40960331,519.02010941,519.2635431
2024-06-05 18:10:00+00:00,519.27328045,519.39012862,519.07853349,519.25380575
2024-06-05 18:20:00+00:00,519.25380575,519.47776475,519.08827084,519.4680274
2024-06-05 18:30:00+00:00,519.47776475,519.94515744,519.41934066,519.76014783
2024-06-05 18:40:00+00:00,519.76988518,519.97436948,519.76014783,519.76988518
2024-06-05 18:50:00+00:00,519.76988518,519.97436948,519.76988518,519.83804662
2024-06-05 19:00:00+00:00,519.83804662,520.09121766,519.71146109,519.8964707
2024-06-05 19:10:00+00:00,519.8964707,520.13503572,519.81857192,520.09121766
2024-06-05 19:20:00+00:00,520.08148031,520.13016705,519.62869364,519.68224905
2024-06-05 19:30:00+00:00,519.63356231,520.08148031,519.50697679,520.03279357
2024-06-05 19:40:00+00:00,520.05226827,520.05226827,519.38039127,519.4875021
2024-06-05 19:50:00+00:00,519.4875021,520.64624648,519.23433106,520.61703443
2024-06-06 13:30:00+00:00,520.91889221,521.09416447,520.65598383,521.08442713
2024-06-06 13:40:00+00:00,521.08442713,521.34733552,520.88968017,520.996791
2024-06-06 13:50:00+00:00,521.02600304,521.17206326,520.30543931,520.30543931
2024-06-06 14:00:00+00:00,520.324914,520.88968017,520.31517665,520.67545852
2024-06-06 14:10:00+00:00,520.69493322,520.92862956,520.47097422,520.772832
2024-06-06 14:20:00+00:00,520.76309465,521.14285121,520.50992361,521.00652834
2024-06-06 14:30:00+00:00,520.98705365,520.98705365,520.59755974,520.772832
2024-06-06 14:40:00+00:00,520.772832,520.89941752,520.57808504,520.80204404
2024-06-06 14:50:00+00:00,520.79230669,520.79230669,520.31517665,520.41255013
2024-06-06 15:00:00+00:00,520.41255013,520.73388261,520.17885379,520.65598383
2024-06-06 15:10:00+00:00,520.64624648,520.70467056,520.46123687,520.57808504
2024-06-06 15:20:00+00:00,520.57808504,520.63650913,520.27622726,520.45149952
2024-06-06 15:30:00+00:00,520.44176218,520.50018626,520.15937909,520.22754053
2024-06-06 15:40:00+00:00,520.22754053,520.324914,520.05226827,520.11069235
2024-06-06 15:50:00+00:00,520.13016705,520.38333809,520.04253092,520.11069235
2024-06-06 16:00:00+00:00,520.09121766,520.24701522,519.97436948,520.1399044
2024-06-06 16:10:00+00:00,520.13016705,520.15937909,519.54592618,519.85265264
2024-06-06 16:20:00+00:00,519.84778396,519.95489479,519.54592618,519.6919864
2024-06-06 16:30:00+00:00,519.72119844,519.75041049,519.25380575,519.4680274
2024-06-06 16:40:00+00:00,519.44855271,519.59461292,519.2440684,519.44855271
2024-06-06 16:50:00+00:00,519.45829005,519.57513823,519.28301779,519.44855271
2024-06-06 17:00:00+00:00,519.41934066,519.81857192,519.29275514,519.55566353
2024-06-06 17:10:00+00:00,519.56540088,519.96463214,519.55566353,519.88673335
2024-06-06 17:20:00+00:00,519.90620805,520.23727787,519.78935988,520.11069235
2024-06-06 17:30:00+00:00,520.11069235,520.41255013,520.08148031,520.35412605
2024-06-06 17:40:00+00:00,520.35412605,520.35412605,519.96950081,520.03279357
2024-06-06 17:50:00+00:00,520.03279357,520.39307544,519.99384418,520.14964174
2024-06-06 18:00:00+00:00,520.16911644,520.23727787,518.88378654,518.89352388
2024-06-06 18:10:00+00:00,518.90326123,519.70172375,518.68903958,519.56540088
2024-06-06 18:20:00+00:00,519.58487557,519.74067314,519.38039127,519.63356231
2024-06-06 18:30:00+00:00,519.63356231,519.87699601,519.38039127,519.6725117
2024-06-06 18:40:00+00:00,519.68224905,520.14964174,519.68224905,520.100955
2024-06-06 18:50:00+00:00,520.100955,520.52939831,520.09121766,520.37360074
2024-06-06 19:00:00+00:00,520.36873207,520.55861035,520.22754053,520.548873
2024-06-06 19:10:00+00:00,520.55374167,520.58782239,520.09121766,520.29570196
2024-06-06 19:20:00+00:00,520.25675257,520.50992361,519.97436948,520.45149952
2024-06-06 19:30:00+00:00,520.46123687,520.48071157,520.06200561,520.23727787
2024-06-06 19:40:00+00:00,520.21780318,520.57808504,519.97436948,520.40281278
2024-06-06 19:50:00+00:00,520.39307544,520.62677178,520.15937909,520.57808504
2024-06-07 13:30:00+00:00,519.64329966,519.64329966,518.55271671,518.8350998
2024-06-07 13:40:00+00:00,518.80588775,519.85752131,518.76693836,519.84778396
2024-06-07 13:50:00+00:00,519.84778396,520.27622726,519.62382497,520.03279357
2024-06-07 14:00:00+00:00,520.02305622,520.324914,519.84778396,520.23727787
2024-06-07 14:10:00+00:00,520.21780318,520.59755974,519.9159454,520.57808504
2024-06-07 14:20:00+00:00,520.5683477,520.72414526,520.31517665,520.61703443
2024-06-07 14:30:00+00:00,520.58782239,521.46418369,520.35412605,521.4057596
2024-06-07 14:40:00+00:00,521.35707286,522.30159559,521.35707286,522.08737394
2024-06-07 14:50:00+00:00,522.0776366,522.0776366,521.11363917,521.24996204
2024-06-07 15:00:00+00:00,521.27917408,521.27917408,520.05226827,520.31517665
2024-06-07 15:10:00+00:00,520.31517665,520.55861035,519.93542009,520.25675257
2024-06-07 15:20:00+00:00,520.26648992,520.96757895,520.14964174,520.90915487
2024-06-07 15:30:00+00:00,520.91889221,521.36681021,520.68519587,520.84099343
2024-06-07 15:40:00+00:00,520.86046813,521.06495243,520.63650913,520.98705365
2024-06-07 15:50:00+00:00,520.996791,521.22074999,520.83125609,521.09416447
2024-06-07 16:00:00+00:00,521.15258856,521.32786082,520.80204404,521.25969939
2024-06-07 16:10:00+00:00,521.29864878,521.54208247,521.2012753,521.53234512
2024-06-07 16:20:00+00:00,521.53234512,521.86341495,521.43497165,521.82446556
2024-06-07 16:30:00+00:00,521.8342029,522.13606068,521.38628491,521.46418369
2024-06-07 16:40:00+00:00,521.47392104,521.52260778,520.87994282,521.19153795
2024-06-07 16:50:00+00:00,521.1818006,522.31133294,521.1818006,522.2626462
2024-06-07 17:00:00+00:00,522.25290886,522.27238355,521.69788003,521.88288964
2024-06-07 17:10:00+00:00,521.89262699,522.23343416,521.69788003,522.22369681
2024-06-07 17:20:00+00:00,522.18474742,522.79820033,521.97052577,522.0776366
2024-06-07 17:30:00+00:00,522.11658599,522.33080764,521.84394025,522.0581619
2024-06-07 17:40:00+00:00,522.04842455,522.12632334,521.74656677,521.99973781
2024-06-07 17:50:00+00:00,522.03868721,522.30159559,521.80499086,521.80985953
2024-06-07 18:00:00+00:00,521.80499086,521.81472821,519.98410683,520.26648992
2024-06-07 18:10:00+00:00,520.29570196,520.35412605,519.47776475,519.8964707
2024-06-07 18:20:00+00:00,519.88673335,520.91889221,519.83804662,520.64624648
2024-06-07 18:30:00+00:00,520.65598383,520.88968017,520.49044891,520.86046813
2024-06-07 18:40:00+00:00,520.83125609,521.37654756,520.81178139,521.17206326
2024-06-07 18:50:00+00:00,521.15258856,521.28891143,520.82151874,521.04547774
2024-06-07 19:00:00+00:00,521.03574039,521.33759817,520.55861035,520.61703443
2024-06-07 19:10:00+00:00,520.63650913,520.86046813,519.88673335,520.1399044
2024-06-07 19:20:00+00:00,520.13016705,520.82151874,519.76988518,520.68519587
2024-06-07 19:30:00+00:00,520.69493322,520.82151874,520.24214655,520.33465135
2024-06-07 19:40:00+00:00,520.37360074,520.59755974,519.94515744,520.04739959
2024-06-07 19:50:00+00:00,520.04253092,520.45149952,519.70172375,519.94515744
2024-06-10 13:30:00+00:00,519.19538166,519.2635431,518.74746367,518.87404919
2024-06-10 13:40:00+00:00,518.90326123,519.02984675,518.57219141,518.75720102
2024-06-10 13:50:00+00:00,518.76693836,519.20511901,518.67930223,519.08827084
2024-06-10 14:00:00+00:00,519.08827084,519.57513823,519.02984675,519.50697679
2024-06-10 14:10:00+00:00,519.55566353,519.58487557,519.14669493,519.28301779
2024-06-10 14:20:00+00:00,519.33170453,519.61408762,519.33170453,519.57513823
2024-06-10 14:30:00+00:00,519.57513823,519.70172375,519.41934066,519.61408762
2024-06-10 14:40:00+00:00,519.61408762,519.82830927,519.42907801,519.6919864
2024-06-10 14:50:00+00:00,519.68224905,519.87699601,519.62382497,519.72119844
2024-06-10 15:00:00+00:00,519.73093579,520.06200561,519.71146109,520.06200561
2024-06-10 15:10:00+00:00,520.04253092,520.04253092,519.76988518,519.92568275
2024-06-10 15:20:00+00:00,519.92568275,520.3443887,519.92568275,520.3443887
2024-06-10 15:30:00+00:00,520.35412605,520.62677178,520.29570196,520.48071157
2024-06-10 15:40:00+00:00,520.46123687,520.63650913,520.38820676,520.51966096
2024-06-10 15:50:00+00:00,520.55861035,520.98705365,520.45149952,520.5683477
2024-06-10 16:00:00+00:00,520.57808504,520.73388261,520.51966096,520.62677178
2024-06-10 16:10:00+00:00,520.64624648,521.08442713,520.62190311,520.87994282
2024-06-10 16:20:00+00:00,520.8653368,520.98705365,520.66572117,520.82151874
2024-06-10 16:30:00+00:00,520.82151874,520.87020548,520.59755974,520.80204404
2024-06-10 16:40:00+00:00,520.81178139,521.01626569,520.66572117,520.76309465
2024-06-10 16:50:00+00:00,520.76309465,520.92862956,520.7533573,520.80204404
2024-06-10 17:00:00+00:00,520.80691272,520.82151874,520.31517665,520.548873
2024-06-10 17:10:00+00:00,520.53913565,520.61703443,520.2324092,520.47097422
2024-06-10 17:20:00+00:00,520.47584289,520.63650913,520.25675257,520.27622726
2024-06-10 17:30:00+00:00,520.27622726,520.47097422,520.19832848,520.28596461
2024-06-10 17:40:00+00:00,520.27622726,521.65893064,520.27622726,521.46418369
2024-06-10 17:50:00+00:00,521.48365838,521.57129451,521.12337652,521.24022469
2024-06-10 18:00:00+00:00,521.24996204,521.50313308,520.93836691,521.06495243
2024-06-10 18:10:00+00:00,521.06495243,521.23048734,520.59755974,520.67545852
2024-06-10 18:20:00+00:00,520.64624648,520.87994282,520.36386339,520.46123687
2024-06-10 18:30:00+00:00,520.44176218,521.05521508,520.25675257,520.87020548
2024-06-10 18:40:00+00:00,520.88968017,521.17206326,520.83125609,521.08442713
2024-06-10 18:50:00+00:00,521.08442713,521.19153795,520.89941752,520.95784161
2024-06-10 19:00:00+00:00,520.85073078,521.38628491,520.85073078,521.10390182
2024-06-10 19:10:00+00:00,521.10390182,521.92183903,521.04547774,521.43497165
2024-06-10 19:20:00+00:00,521.47392104,521.76604147,521.19153795,521.52260778
2024-06-10 19:30:00+00:00,521.53234512,521.53234512,521.02600304,521.05521508
2024-06-10 19:40:00+00:00,521.06495243,521.48365838,520.83125609,520.83125609
2024-06-10 19:50:00+00:00,520.83125609,521.6491933,520.65598383,521.59076921
2024-06-11 13:30:00+00:00,520.06200561,520.07174296,519.36091658,519.39986597
2024-06-11 13:40:00+00:00,519.40960331,519.48652836,518.07558667,518.17296015
2024-06-11 13:50:00+00:00,518.1632228,518.77667571,518.06584933,518.76693836
2024-06-11 14:00:00+00:00,518.76693836,519.20511901,518.6111408,519.07853349
2024-06-11 14:10:00+00:00,519.07366482,519.52645149,519.07366482,519.33170453
2024-06-11 14:20:00+00:00,519.35117923,519.78935988,519.30249249,519.68224905
2024-06-11 14:30:00+00:00,519.70172375,519.90620805,519.58487557,519.90620805
2024-06-11 14:40:00+00:00,519.8964707,520.35412605,519.84778396,520.23727787
2024-06-11 14:50:00+00:00,520.24701522,520.66572117,520.16911644,520.64624648
2024-06-11 15:00:00+00:00,520.66572117,520.69493322,520.100955,520.17885379
2024-06-11 15:10:00+00:00,520.16911644,520.3443887,519.95489479,520.29570196
2024-06-11 15:20:00+00:00,520.324914,520.47097422,520.27622726,520.37360074
2024-06-11 15:30:00+00:00,520.41255013,520.72414526,520.26648992,520.324914
2024-06-11 15:40:00+00:00,520.324914,520.324914,519.73093579,519.8964707
2024-06-11 15:50:00+00:00,519.88673335,520.05226827,519.65303701,519.81857192
2024-06-11 16:00:00+00:00,519.79909722,519.96463214,519.64329966,519.86725866
2024-06-11 16:10:00+00:00,519.88673335,520.04253092,519.74067314,519.77962253
2024-06-11 16:20:00+00:00,519.78935988,519.90620805,519.53618884,519.82830927
2024-06-11 16:30:00+00:00,519.81857192,520.100955,519.75041049,519.97436948
2024-06-11 16:40:00+00:00,519.96463214,520.23727787,519.93542009,520.01331887
2024-06-11 16:50:00+00:00,520.00358153,520.16911644,519.9159454,520.07174296
2024-06-11 17:00:00+00:00,520.09121766,520.74361996,519.6919864,520.40281278
2024-06-11 17:10:00+00:00,520.38333809,520.76309465,520.36386339,520.41255013
2024-06-11 17:20:00+00:00,520.45149952,520.46610554,519.87699601,520.21780318
2024-06-11 17:30:00+00:00,520.20806583,520.72414526,520.17885379,520.68519587
2024-06-11 17:40:00+00:00,520.68519587,520.74361996,520.40281278,520.69493322
2024-06-11 17:50:00+00:00,520.70467056,521.1818006,520.65598383,521.14285121
2024-06-11 18:00:00+00:00,521.13311387,521.47392104,520.89941752,520.96757895
2024-06-11 18:10:00+00:00,520.93836691,521.72709208,520.91889221,521.56155717
2024-06-11 18:20:00+00:00,521.57616319,522.14579803,521.57129451,522.11658599
2024-06-11 18:30:00+00:00,522.12632334,522.53529194,521.87315229,522.10684864
2024-06-11 18:40:00+00:00,522.08737394,522.47686785,521.88288964,522.17501007
2024-06-11 18:50:00+00:00,522.18474742,522.34054499,521.80499086,522.11658599
2024-06-11 19:00:00+00:00,522.11658599,522.46713051,522.0581619,522.13606068
2024-06-11 19:10:00+00:00,522.13606068,522.17501007,521.80499086,521.90236434
2024-06-11 19:20:00+00:00,521.88288964,522.08737394,521.73682943,521.79525351
2024-06-11 19:30:00+00:00,521.78551616,522.20422212,521.6102439,522.01921251
2024-06-11 19:40:00+00:00,522.02894986,522.17501007,521.59076921,521.61998125
2024-06-11 19:50:00+00:00,521.61998125,522.90531115,521.56155717,522.83714972
2024-06-12 13:30:00+00:00,527.40396581,527.58897542,527.00473455,527.55976338
2024-06-12 13:40:00+00:00,527.54028868,528.62113428,527.45265255,528.59192224
2024-06-12 13:50:00+00:00,528.58218489,528.69903306,528.1147922,528.42638732
2024-06-12 14:00:00+00:00,528.42638732,528.71850776,528.2998018,528.43612467
2024-06-12 14:10:00+00:00,528.43612467,529.20537514,528.3192765,529.08852697
2024-06-12 14:20:00+00:00,529.09826432,529.64355579,528.98141615,529.64355579
2024-06-12 14:30:00+00:00,529.63381845,529.67276784,529.1956378,529.29301127
2024-06-12 14:40:00+00:00,529.31248597,529.37091006,528.66008367,529.24432454
2024-06-12 14:50:00+00:00,529.23458719,529.2433508,528.57244754,528.82561858
2024-06-12 15:00:00+00:00,528.83535593,529.03010288,528.70877041,528.99115349
2024-06-12 15:10:00+00:00,528.98141615,528.99115349,528.30953915,528.82561858
2024-06-12 15:20:00+00:00,528.83535593,529.11773901,528.71850776,528.9522041
2024-06-12 15:30:00+00:00,528.9522041,528.98141615,528.60165958,528.69903306
2024-06-12 15:40:00+00:00,528.68929571,528.88404267,528.41664998,528.59192224
2024-06-12 15:50:00+00:00,528.57244754,528.83535593,528.2998018,528.73798245
2024-06-12 16:00:00+00:00,528.71850776,528.86456797,528.44586202,528.7477198
2024-06-12 16:10:00+00:00,528.73798245,528.79640654,528.40691263,528.55297285
2024-06-12 16:20:00+00:00,528.53349815,528.66982102,528.24624639,528.24624639
2024-06-12 16:30:00+00:00,528.27058976,528.49454876,528.17321628,528.26085241
2024-06-12 16:40:00+00:00,528.27058976,528.68929571,528.24137772,528.53349815
2024-06-12 16:50:00+00:00,528.53349815,528.55297285,528.2998018,528.5432355
2024-06-12 17:00:00+00:00,528.56271019,528.79640654,528.48481141,528.68929571
2024-06-12 17:10:00+00:00,528.69903306,528.93272941,528.60165958,528.81588123
2024-06-12 17:20:00+00:00,528.83535593,529.09826432,528.66008367,528.66008367
2024-06-12 17:30:00+00:00,528.66008367,528.66982102,527.92978259,528.41664998
2024-06-12 17:40:00+00:00,528.40691263,528.49454876,528.01741872,528.20242833
2024-06-12 17:50:00+00:00,528.18295363,528.48481141,528.00768137,528.30953915
2024-06-12 18:00:00+00:00,528.26085241,528.43612467,526.5860286,527.67661155
2024-06-12 18:10:00+00:00,527.71556094,528.50428611,527.45265255,528.27058976
2024-06-12 18:20:00+00:00,528.25111507,528.58218489,527.99794402,528.41664998
2024-06-12 18:30:00+00:00,528.43612467,528.81588123,527.4429152,528.71850776
2024-06-12 18:40:00+00:00,528.71850776,528.73798245,527.2189562,527.4623899
2024-06-12 18:50:00+00:00,527.42344051,528.47507406,526.97552251,528.30953915
2024-06-12 19:00:00+00:00,528.22190302,529.03010288,528.17321628,528.73798245
2024-06-12 19:10:00+00:00,528.66982102,529.6240811,528.47507406,529.53644497
2024-06-12 19:20:00+00:00,529.53644497,529.8285654,526.53734186,526.77103821
2024-06-12 19:30:00+00:00,526.80025025,527.56950072,526.27443347,526.52273584
2024-06-12 19:40:00+00:00,526.46918043,527.55002603,526.13811061,527.26764294
2024-06-12 19:50:00+00:00,527.29685499,528.14400424,526.74182617,527.08263334
2024-06-13 13:30:00+00:00,528.88404267,528.92299206,528.1147922,528.56271019
2024-06-13 13:40:00+00:00,528.59192224,528.70877041,527.91030789,528.23164037
2024-06-13 13:50:00+00:00,528.23164037,528.40691263,527.51107664,527.75451033
2024-06-13 14:00:00+00:00,527.76424768,528.03689342,527.47212725,527.86162116
2024-06-13 14:10:00+00:00,527.84214646,527.84214646,527.0144719,527.0339466
2024-06-13 14:20:00+00:00,527.06315864,527.26764294,526.24035276,526.81972495
2024-06-13 14:30:00+00:00,526.81972495,527.14105742,526.32312021,527.05342129
2024-06-13 14:40:00+00:00,527.06315864,527.12158273,526.33285756,526.80025025
2024-06-13 14:50:00+00:00,526.77103821,526.92683577,526.35720093,526.35720093
2024-06-13 15:00:00+00:00,526.35233226,526.8294623,526.05047448,526.71261412
2024-06-13 15:10:00+00:00,526.71261412,526.90736108,526.20627204,526.42049369
2024-06-13 15:20:00+00:00,526.43023104,526.98525986,526.26469613,526.97552251
2024-06-13 15:30:00+00:00,526.96578516,527.35527907,526.90736108,527.11184538
2024-06-13 15:40:00+00:00,527.10210803,527.41370316,527.10210803,527.28711764
2024-06-13 15:50:00+00:00,527.26764294,527.33580438,526.94631047,526.98525986
2024-06-13 16:00:00+00:00,526.98525986,526.99499721,526.25495878,526.41075634
2024-06-13 16:10:00+00:00,526.39128165,526.67366473,525.91415161,526.07968652
2024-06-13 16:20:00+00:00,526.12837326,526.33285756,525.47597096,525.56360709
2024-06-13 16:30:00+00:00,525.55386974,526.47891778,525.41754687,526.34259491
2024-06-13 16:40:00+00:00,526.3620696,526.67366473,525.99205039,526.14784795
2024-06-13 16:50:00+00:00,526.12837326,526.73208882,526.08942387,526.53734186
2024-06-13 17:00:00+00:00,526.52760451,527.18974416,526.39128165,527.05342129
2024-06-13 17:10:00+00:00,527.06315864,527.36501642,527.04368395,527.19948151
2024-06-13 17:20:00+00:00,527.18974416,527.72529829,527.09237068,527.49160194
2024-06-13 17:30:00+00:00,527.51107664,527.59871277,526.97552251,527.26764294
2024-06-13 17:40:00+00:00,527.28711764,527.65713685,527.28711764,527.51107664
2024-06-13 17:50:00+00:00,527.55002603,527.71556094,527.37475377,527.43317786
2024-06-13 18:00:00+00:00,527.45265255,527.90057055,527.04368395,527.84214646
2024-06-13 18:10:00+00:00,527.81293442,527.93951994,527.56950072,527.74477298
