asset,timeframe,parameter_set,direction,entry_timestamp,exit_timestamp,entry_price,exit_price,gross_return_pct,net_return_pct,holding_bars,exit_reason,equity_before,equity_after,strategy_id
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2021-09-12 00:00:00+00:00,2021-09-18 00:00:00+00:00,179.2878504,169.1941544,-5.629882882459947,-5.709882882459947,7,rule_exit,18706.65456037325,17638.52649374958,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2021-09-20 00:00:00+00:00,2021-09-22 00:00:00+00:00,152.995593,147.9224096,-3.3159016547620435,-3.3959016547620435,3,rule_exit,17638.52649374958,17039.539480672698,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2021-09-26 00:00:00+00:00,2021-09-29 00:00:00+00:00,136.0932132,135.237947,-0.6284414776386638,-0.7084414776386638,4,rule_exit,17039.539480672698,16918.824315392998,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2021-10-06 00:00:00+00:00,2021-10-12 00:00:00+00:00,164.7809496,152.29753440000002,-7.575763600284513,-7.655763600284512,7,rule_exit,16918.824315392998,15623.559121859054,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2021-10-14 00:00:00+00:00,2021-10-14 00:00:00+00:00,148.13462099999998,150.1339672,1.34968192209437,1.26968192209437,1,rule_exit,15623.559121859054,15821.928627617026,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2021-10-19 00:00:00+00:00,2021-10-20 00:00:00+00:00,157.2934524,176.7856358,12.39224081014576,12.31224081014576,2,rule_exit,15821.928627617026,17769.962581058626,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2021-10-27 00:00:00+00:00,2021-10-29 00:00:00+00:00,200.0379996,200.4888942,0.2254044736008431,0.1454044736008431,3,rule_exit,17769.962581058626,17795.800901608683,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2021-11-10 00:00:00+00:00,2021-11-13 00:00:00+00:00,239.352861,241.5196864,0.9052849382903404,0.8252849382903404,4,rule_exit,17795.800901608683,17942.666966097797,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2021-11-17 00:00:00+00:00,2021-11-20 00:00:00+00:00,219.088809,217.651461,-0.6560572429785583,-0.7360572429785583,4,rule_exit,17942.666966097797,17810.598666310314,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2021-11-25 00:00:00+00:00,2021-11-28 00:00:00+00:00,205.8851688,200.6728574,-2.531659482992344,-2.6116594829923434,4,rule_exit,17810.598666310314,17345.44647726391,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2021-12-04 00:00:00+00:00,2021-12-15 00:00:00+00:00,211.6143144,178.394314,-15.698371111703969,-15.778371111703969,12,rule_exit,17345.44647726391,14608.617561099229,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2023-04-18 00:00:00+00:00,2023-04-18 00:00:00+00:00,24.594918,24.8240342,0.9315591131468626,0.8515591131468625,1,rule_exit,14608.617561099229,14733.018575245544,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2023-04-20 00:00:00+00:00,2023-04-25 00:00:00+00:00,22.6585308,21.9196152,-3.2610922858246294,-3.341092285824629,6,rule_exit,14733.018575245544,14240.774828158905,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2023-05-02 00:00:00+00:00,2023-05-05 00:00:00+00:00,21.9433878,22.8084374,3.94218799706032,3.86218799706032,4,rule_exit,14240.774828158905,14790.780324260446,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2023-07-18 00:00:00+00:00,2023-07-26 00:00:00+00:00,26.795358,25.1579674,-6.110724850177407,-6.190724850177407,9,rule_exit,14790.780324260446,13875.123811191304,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2023-07-31 00:00:00+00:00,2023-08-06 00:00:00+00:00,24.2408472,23.1773636,-4.38715524761033,-4.46715524761033,7,rule_exit,13875.123811191304,13255.300489747242,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2023-08-14 00:00:00+00:00,2023-08-14 00:00:00+00:00,24.2218434,25.169965,3.914324704122252,3.834324704122252,1,rule_exit,13255.300489747242,13763.55175103126,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2023-08-16 00:00:00+00:00,2023-08-23 00:00:00+00:00,23.8927776,21.7126566,-9.124602574461685,-9.20460257446168,8,rule_exit,13763.55175103126,12496.67151221847,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2023-10-06 00:00:00+00:00,2023-10-06 00:00:00+00:00,22.6855362,23.3863218,3.0891295397284635,3.0091295397284634,1,rule_exit,12496.67151221847,12872.71254617547,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2023-10-10 00:00:00+00:00,2023-10-14 00:00:00+00:00,22.0824156,21.9786034,-0.4701125179438992,-0.5501125179438993,5,rule_exit,12872.71254617547,12801.898143060023,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2023-10-28 00:00:00+00:00,2023-10-29 00:00:00+00:00,31.7453478,32.8194348,3.383446943995993,3.303446943995993,2,rule_exit,12801.898143060023,13224.80205604042,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2023-11-14 00:00:00+00:00,2023-11-14 00:00:00+00:00,51.6713322,56.8376302,9.99838359112406,9.91838359112406,1,rule_exit,13224.80205604042,14536.488653125372,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2023-11-19 00:00:00+00:00,2023-11-19 00:00:00+00:00,58.592716200000005,61.0867802,4.256610994934551,4.176610994934551,1,rule_exit,14536.488653125372,15143.621236489222,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2023-11-21 00:00:00+00:00,2023-11-22 00:00:00+00:00,56.6143206,57.5674842,1.6836086521896831,1.6036086521896833,2,rule_exit,15143.621236489222,15386.465656892398,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2023-11-24 00:00:00+00:00,2023-11-24 00:00:00+00:00,56.5503078,56.8576262,0.5434424885659039,0.4634424885659039,1,rule_exit,15386.465656892398,15457.77307623504,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2023-11-28 00:00:00+00:00,2023-11-28 00:00:00+00:00,55.041006,58.1713634,5.687318651116224,5.607318651116224,1,rule_exit,15457.77307623504,16324.539668985992,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2023-12-06 00:00:00+00:00,2023-12-07 00:00:00+00:00,61.0702116,67.7924388,11.00737499327742,10.92737499327742,2,rule_exit,16324.539668985992,18108.38333454242,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2023-12-12 00:00:00+00:00,2023-12-14 00:00:00+00:00,70.2960564,75.73584980000001,7.738404796204201,7.658404796204202,3,rule_exit,18108.38333454242,19495.19663235006,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2023-12-18 00:00:00+00:00,2023-12-18 00:00:00+00:00,70.9161804,74.4141142,4.932490413710999,4.852490413710999,1,rule_exit,19495.19663235006,20441.19918006896,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2023-12-28 00:00:00+00:00,2024-01-01 00:00:00+00:00,107.1104178,110.0249906,2.7210918040131205,2.6410918040131204,5,rule_exit,20441.19918006896,20981.07001625576,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-01-04 00:00:00+00:00,2024-01-04 00:00:00+00:00,98.5387038,104.954005,6.510437982846673,6.430437982846674,1,rule_exit,20981.07001625576,22330.244711788724,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-01-06 00:00:00+00:00,2024-01-08 00:00:00+00:00,99.8939748,97.8814198,-2.0146910802472107,-2.0946910802472107,3,rule_exit,22330.244711788724,21862.495067613512,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-01-13 00:00:00+00:00,2024-01-16 00:00:00+00:00,92.1664296,97.6174726,5.914347581497292,5.834347581497292,4,rule_exit,21862.495067613512,23138.029019845788,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-01-19 00:00:00+00:00,2024-01-24 00:00:00+00:00,94.4078778,88.72625120000001,-6.018170021824165,-6.098170021824165,6,rule_exit,23138.029019845788,21727.03267051657,QL_LINDA_5SMA_RS_PULLBACK_v0
