asset,timeframe,parameter_set,direction,entry_timestamp,exit_timestamp,entry_price,exit_price,gross_return_pct,net_return_pct,holding_bars,exit_reason,equity_before,equity_after,strategy_id
BTCUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2025-11-03 00:00:00+00:00,2025-11-03 00:00:00+00:00,110516.99898,109181.50933,-1.20840202170317,-1.28840202170317,1,stop,28203.639118416635,27840.262861821087,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2020-08-02 00:00:00+00:00,2020-08-02 00:00:00+00:00,387.32745,331.7726322000001,-14.343114024064109,-14.423114024064107,1,stop,10000.0,8557.68859759359,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2020-08-06 00:00:00+00:00,2020-08-07 00:00:00+00:00,401.020188,373.77123080000007,-6.794909088217748,-6.874909088217748,2,stop,8557.68859759359,7969.355286456253,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2020-08-14 00:00:00+00:00,2020-08-25 00:00:00+00:00,425.355054,370.795826,-12.8267496734622,-12.9067496734622,12,stop,7969.355286456253,6940.770549044518,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2020-08-31 00:00:00+00:00,2020-09-03 00:00:00+00:00,429.205824,388.7892266,-9.416600414070796,-9.496600414070796,4,stop,6940.770549044518,6281.633304344252,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2020-09-18 00:00:00+00:00,2020-09-21 00:00:00+00:00,389.307846,351.894607,-9.610193933774449,-9.690193933774449,4,stop,6281.633304344252,5672.93085494473,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2020-09-25 00:00:00+00:00,2020-10-15 00:00:00+00:00,348.799746,377.554474,8.24390737945091,8.16390737945091,21,time_exit,5672.93085494473,6136.06367564271,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2020-11-17 00:00:00+00:00,2020-12-07 00:00:00+00:00,460.79214,591.721632,28.41400289510148,28.334002895101477,21,time_exit,6136.06367564271,7874.656135144586,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2020-12-13 00:00:00+00:00,2021-01-02 00:00:00+00:00,568.4136599999999,774.864996,36.320614814218246,36.24061481421824,21,time_exit,7874.656135144586,10728.47993302654,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2021-01-04 00:00:00+00:00,2021-01-24 00:00:00+00:00,980.426046,1393.961152,42.17912280963618,42.09912280963618,21,time_exit,10728.47993302654,15245.075875638557,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2021-02-04 00:00:00+00:00,2021-02-23 00:00:00+00:00,1666.43322,1384.033138,-16.94637856535288,-17.026378565352882,20,stop,15245.075875638557,12649.39154447705,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2021-03-09 00:00:00+00:00,2021-03-23 00:00:00+00:00,1834.836894,1653.189296,-9.899931628473135,-9.979931628473135,15,stop,12649.39154447705,11386.990916920378,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2021-04-27 00:00:00+00:00,2021-05-17 00:00:00+00:00,2534.676834,3282.923284,29.52038855459078,29.44038855459078,21,time_exit,11386.990916920378,14739.365287537696,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2021-06-14 00:00:00+00:00,2021-06-18 00:00:00+00:00,2509.061712,2231.9845138,-11.043060315130248,-11.123060315130248,5,stop,14739.365287537696,13099.896796537509,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2021-06-30 00:00:00+00:00,2021-07-13 00:00:00+00:00,2165.463006,1952.549412,-9.832243423695775,-9.912243423695774,14,stop,13099.896796537509,11801.403137811783,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2021-09-13 00:00:00+00:00,2021-09-13 00:00:00+00:00,3406.33113,3161.6605414,-7.182818676820768,-7.262818676820768,1,stop,11801.403137811783,10944.288626591877,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
