candidate_id,asset,timeframe,entry_time,exit_time,direction,entry_price,exit_price,gross_return_pct,net_return_pct,holding_bars
CANDIDATE_003,BTCUSDT,1D,2020-01-07 00:00:00+00:00,2020-01-08 00:00:00+00:00,long,7757.74,8059.84,3.8941753655059363,3.7741753655059362,1
CANDIDATE_003,BTCUSDT,1D,2020-01-11 00:00:00+00:00,2020-01-11 00:00:00+00:00,long,8207.2,8020.56,-2.274100789550637,-2.394100789550637,0
CANDIDATE_003,BTCUSDT,1D,2020-01-15 00:00:00+00:00,2020-01-16 00:00:00+00:00,long,8825.0,8725.08,-1.1322379603399435,-1.2522379603399436,1
CANDIDATE_003,BTCUSDT,1D,2020-01-18 00:00:00+00:00,2020-01-19 00:00:00+00:00,long,8918.73,8705.85,-2.3868869222411604,-2.5068869222411605,1
CANDIDATE_003,BTCUSDT,1D,2020-01-27 00:00:00+00:00,2020-01-28 00:00:00+00:00,long,8611.21,9339.629999999997,8.458973825977978,8.338973825977979,1
CANDIDATE_003,BTCUSDT,1D,2020-02-06 00:00:00+00:00,2020-02-10 00:00:00+00:00,long,9630.0,9865.56,2.4461059190031165,2.3261059190031164,4
CANDIDATE_003,BTCUSDT,1D,2020-02-12 00:00:00+00:00,2020-02-13 00:00:00+00:00,long,10230.74,10239.63,0.0868949851134948,-0.03310501488650519,1
CANDIDATE_003,BTCUSDT,1D,2020-02-24 00:00:00+00:00,2020-02-24 00:00:00+00:00,long,9943.12,9662.95,-2.817727232498457,-2.937727232498457,0
CANDIDATE_003,BTCUSDT,1D,2020-04-17 00:00:00+00:00,2020-04-17 00:00:00+00:00,long,7098.15,7022.44,-1.0666159492262128,-1.186615949226213,0
CANDIDATE_003,BTCUSDT,1D,2020-04-19 00:00:00+00:00,2020-04-19 00:00:00+00:00,long,7242.49,7118.03,-1.7184697528060067,-1.8384697528060068,0
CANDIDATE_003,BTCUSDT,1D,2020-04-24 00:00:00+00:00,2020-04-25 00:00:00+00:00,long,7483.36,7534.01,0.6768350045968763,0.5568350045968763,1
CANDIDATE_003,BTCUSDT,1D,2020-04-27 00:00:00+00:00,2020-04-30 00:00:00+00:00,long,7693.63,8624.76,12.1026095614164,11.982609561416401,3
CANDIDATE_003,BTCUSDT,1D,2020-05-03 00:00:00+00:00,2020-05-03 00:00:00+00:00,long,8975.18,8900.0,-0.8376433675982065,-0.9576433675982065,0
CANDIDATE_003,BTCUSDT,1D,2020-05-08 00:00:00+00:00,2020-05-09 00:00:00+00:00,long,9994.74,9550.67,-4.443037037481712,-4.563037037481712,1
CANDIDATE_003,BTCUSDT,1D,2020-05-15 00:00:00+00:00,2020-05-15 00:00:00+00:00,long,9787.62,9310.73,-4.872379597900212,-4.992379597900212,0
CANDIDATE_003,BTCUSDT,1D,2020-05-28 00:00:00+00:00,2020-05-29 00:00:00+00:00,long,9197.32,9422.26,2.445712446669246,2.325712446669246,1
CANDIDATE_003,BTCUSDT,1D,2020-05-31 00:00:00+00:00,2020-05-31 00:00:00+00:00,long,9694.38,9446.43,-2.5576674320585635,-2.6776674320585636,0
CANDIDATE_003,BTCUSDT,1D,2020-06-02 00:00:00+00:00,2020-06-02 00:00:00+00:00,long,10232.41,9514.9,-7.012131061988336,-7.1321310619883365,0
CANDIDATE_003,BTCUSDT,1D,2020-06-23 00:00:00+00:00,2020-06-23 00:00:00+00:00,long,9686.99,9631.66,-0.5711784568787626,-0.6911784568787626,0
CANDIDATE_003,BTCUSDT,1D,2020-07-09 00:00:00+00:00,2020-07-09 00:00:00+00:00,long,9436.08,9236.28,-2.1174046849963046,-2.2374046849963047,0
CANDIDATE_003,BTCUSDT,1D,2020-07-22 00:00:00+00:00,2020-07-24 00:00:00+00:00,long,9388.0,9539.7,1.6158926288879494,1.4958926288879493,2
CANDIDATE_003,BTCUSDT,1D,2020-07-26 00:00:00+00:00,2020-07-27 00:00:00+00:00,long,9701.54,10842.600000000002,11.761637843064099,11.6416378430641,1
CANDIDATE_003,BTCUSDT,1D,2020-08-06 00:00:00+00:00,2020-08-07 00:00:00+00:00,long,11752.5,11596.06,-1.33112103807701,-1.45112103807701,1
CANDIDATE_003,BTCUSDT,1D,2020-08-17 00:00:00+00:00,2020-08-18 00:00:00+00:00,long,11921.32,11960.79,0.33108749702215334,0.21108749702215335,1
CANDIDATE_003,BTCUSDT,1D,2020-08-31 00:00:00+00:00,2020-08-31 00:00:00+00:00,long,11714.13,11658.11,-0.47822586909995746,-0.5982258690999575,0
CANDIDATE_003,BTCUSDT,1D,2020-09-02 00:00:00+00:00,2020-09-02 00:00:00+00:00,long,11930.17,11396.96,-4.4694249956203524,-4.5894249956203526,0
CANDIDATE_003,BTCUSDT,1D,2020-10-09 00:00:00+00:00,2020-10-13 00:00:00+00:00,long,10919.45,11419.36,4.5781609879618435,4.458160987961843,4
CANDIDATE_003,BTCUSDT,1D,2020-10-20 00:00:00+00:00,2020-10-21 00:00:00+00:00,long,11744.99,12884.97,9.706095960916095,9.586095960916095,1
CANDIDATE_003,BTCUSDT,1D,2020-10-28 00:00:00+00:00,2020-10-28 00:00:00+00:00,long,13629.89,13256.17,-2.7419150117865887,-2.861915011786589,0
CANDIDATE_003,BTCUSDT,1D,2020-11-04 00:00:00+00:00,2020-11-07 00:00:00+00:00,long,14016.55,14824.34,5.763115745315361,5.643115745315361,3
CANDIDATE_003,BTCUSDT,1D,2020-11-13 00:00:00+00:00,2020-11-14 00:00:00+00:00,long,16289.01,16064.51,-1.3782298617288635,-1.4982298617288636,1
CANDIDATE_003,BTCUSDT,1D,2020-11-17 00:00:00+00:00,2020-11-19 00:00:00+00:00,long,16707.0,17811.68,6.612078769378105,6.492078769378105,2
CANDIDATE_003,BTCUSDT,1D,2020-11-21 00:00:00+00:00,2020-11-22 00:00:00+00:00,long,18662.85,18435.2,-1.2198029775730812,-1.3398029775730813,1
CANDIDATE_003,BTCUSDT,1D,2020-11-25 00:00:00+00:00,2020-11-25 00:00:00+00:00,long,19178.53,18741.67,-2.2778596691195863,-2.3978596691195864,0
CANDIDATE_003,BTCUSDT,1D,2020-12-01 00:00:00+00:00,2020-12-01 00:00:00+00:00,long,19722.09,18772.7,-4.813840723777241,-4.933840723777241,0
CANDIDATE_003,BTCUSDT,1D,2020-12-13 00:00:00+00:00,2020-12-16 00:00:00+00:00,long,18800.0,21290.0,13.244680851063828,13.124680851063829,3
CANDIDATE_003,BTCUSDT,1D,2020-12-26 00:00:00+00:00,2020-12-27 00:00:00+00:00,long,24729.99,26305.64,6.371413817797733,6.251413817797733,1
CANDIDATE_003,BTCUSDT,1D,2020-12-29 00:00:00+00:00,2021-01-04 00:00:00+00:00,long,27101.45,32031.07,18.18950646552122,18.06950646552122,6
CANDIDATE_003,BTCUSDT,1D,2021-01-06 00:00:00+00:00,2021-01-10 00:00:00+00:00,long,33999.51,38221.67,12.4182966166277,12.2982966166277,4
