candidate_id,asset,timeframe,entry_time,exit_time,direction,entry_price,exit_price,gross_return_pct,net_return_pct,holding_bars
CANDIDATE_007,BTCUSDT,1D,2020-05-11 00:00:00+00:00,2020-05-14 00:00:00+00:00,long,8723.23,9305.91,6.67963586882383,6.55963586882383,3
CANDIDATE_007,BTCUSDT,1D,2020-05-21 00:00:00+00:00,2020-05-28 00:00:00+00:00,long,9508.0,9197.32,-3.2675641564997915,-3.3875641564997916,7
CANDIDATE_007,BTCUSDT,1D,2020-06-01 00:00:00+00:00,2020-06-05 00:00:00+00:00,long,9446.49,9788.32,3.618592725975467,3.4985927259754668,4
CANDIDATE_007,BTCUSDT,1D,2020-06-12 00:00:00+00:00,2020-06-16 00:00:00+00:00,long,9277.72,9422.01,1.555231242158639,1.4352312421586388,4
CANDIDATE_007,BTCUSDT,1D,2020-06-19 00:00:00+00:00,2020-06-23 00:00:00+00:00,long,9381.99,9686.99,3.2509094552435114,3.1309094552435113,4
CANDIDATE_007,BTCUSDT,1D,2020-08-03 00:00:00+00:00,2020-08-06 00:00:00+00:00,long,11080.7,11752.5,6.062793866813454,5.942793866813454,3
CANDIDATE_007,BTCUSDT,1D,2020-08-10 00:00:00+00:00,2020-08-14 00:00:00+00:00,long,11685.99,11790.0,0.8900401249701595,0.7700401249701595,4
CANDIDATE_007,BTCUSDT,1D,2020-08-19 00:00:00+00:00,2020-08-25 00:00:00+00:00,long,11962.03,11753.29,-1.7450215389862689,-1.865021538986269,6
CANDIDATE_007,BTCUSDT,1D,2020-09-03 00:00:00+00:00,2020-09-08 00:00:00+00:00,long,11396.44,10379.3,-8.925067828198996,-9.045067828198995,5
CANDIDATE_007,BTCUSDT,1D,2020-10-17 00:00:00+00:00,2020-10-19 00:00:00+00:00,long,11319.51,11501.5,1.607755106007236,1.4877551060072358,2
CANDIDATE_007,BTCUSDT,1D,2020-11-03 00:00:00+00:00,2020-11-05 00:00:00+00:00,long,13541.55,14134.32,4.37741617466243,4.2574161746624295,2
CANDIDATE_007,BTCUSDT,1D,2020-11-08 00:00:00+00:00,2020-11-12 00:00:00+00:00,long,14824.33,15690.24,5.841140881240503,5.721140881240503,4
CANDIDATE_007,BTCUSDT,1D,2020-11-16 00:00:00+00:00,2020-11-18 00:00:00+00:00,long,15951.93,17670.01,10.770358194901796,10.650358194901797,2
CANDIDATE_007,BTCUSDT,1D,2020-11-24 00:00:00+00:00,2020-11-26 00:00:00+00:00,long,18382.07,18741.66,1.9561997098259454,1.8361997098259453,2
CANDIDATE_007,BTCUSDT,1D,2020-12-05 00:00:00+00:00,2020-12-07 00:00:00+00:00,long,18662.72,19375.0,3.8165926510176362,3.696592651017636,2
CANDIDATE_007,BTCUSDT,1D,2020-12-09 00:00:00+00:00,2020-12-13 00:00:00+00:00,long,18319.33,18800.0,2.6238405007170007,2.5038405007170006,4
CANDIDATE_007,BTCUSDT,1D,2020-12-22 00:00:00+00:00,2020-12-25 00:00:00+00:00,long,22736.05,23738.75,4.410176789723819,4.2901767897238186,3
CANDIDATE_007,BTCUSDT,1D,2021-01-11 00:00:00+00:00,2021-01-14 00:00:00+00:00,long,38200.01,37416.34,-2.051491609557188,-2.171491609557188,3
CANDIDATE_007,BTCUSDT,1D,2021-01-17 00:00:00+00:00,2021-01-26 00:00:00+00:00,long,36025.65,32253.68,-10.470234402432709,-10.590234402432708,9
CANDIDATE_007,BTCUSDT,1D,2021-01-28 00:00:00+00:00,2021-01-30 00:00:00+00:00,long,30382.96,34267.04,12.783744572615706,12.663744572615707,2
CANDIDATE_007,BTCUSDT,1D,2021-02-02 00:00:00+00:00,2021-02-04 00:00:00+00:00,long,33546.08,37651.92,12.239403232806922,12.119403232806922,2
CANDIDATE_007,BTCUSDT,1D,2021-02-23 00:00:00+00:00,2021-03-02 00:00:00+00:00,long,54125.55,49594.99,-8.370464595740835,-8.490464595740834,7
CANDIDATE_007,BTCUSDT,1D,2021-03-05 00:00:00+00:00,2021-03-08 00:00:00+00:00,long,48385.77,50991.35,5.385012990389537,5.265012990389537,3
CANDIDATE_007,BTCUSDT,1D,2021-03-16 00:00:00+00:00,2021-03-18 00:00:00+00:00,long,55646.61,58959.01,5.952563866873484,5.832563866873484,2
CANDIDATE_007,BTCUSDT,1D,2021-03-22 00:00:00+00:00,2021-03-27 00:00:00+00:00,long,57415.19,55030.0,-4.15428390988517,-4.27428390988517,5
CANDIDATE_007,BTCUSDT,1D,2021-04-04 00:00:00+00:00,2021-04-06 00:00:00+00:00,long,57134.65,59243.4,3.6908425972680403,3.57084259726804,2
