tv_seq,tv_side,tv_entry_time,tv_exit_time,tv_entry_price,tv_exit_price,tv_qty,tv_reason,py_seq,py_side,py_entry_time,py_exit_time,py_entry_price,py_exit_price,py_qty,py_reason,side_match,reason_match,entry_time_diff_min,exit_time_diff_min,entry_price_diff,exit_price_diff,qty_diff,entry_price_match,exit_price_match,qty_match,all_price_qty_match,all_core_match
30,LONG,2025-07-09 12:00:00+00:00,2025-07-09 14:30:00+00:00,109350.5,108797.0,0.228624,SL,30,LONG,2025-07-09 12:00:00+00:00,2025-07-09 14:30:00+00:00,109350.5,108797.04887189396,0.228623,SL,True,True,0.0,0.0,0.0,0.04887189395958558,-1.000000000001e-06,True,True,False,False,True
31,SHORT,2025-07-09 14:30:00+00:00,2025-07-09 19:15:00+00:00,108659.1,109626.1,0.155287,SL,31,SHORT,2025-07-09 14:30:00+00:00,2025-07-09 19:15:00+00:00,108659.1,109626.05207931988,0.1552869999999999,SL,True,True,0.0,0.0,0.0,-0.047920680124661885,-1.1102230246251565e-16,True,True,True,True,True
32,SHORT,2025-07-09 14:30:00+00:00,2025-07-09 19:15:00+00:00,108659.1,109626.1,0.155287,SL,32,SHORT,2025-07-09 14:30:00+00:00,2025-07-09 19:15:00+00:00,108659.1,109626.05207931988,0.1552869999999999,SL,True,True,0.0,0.0,0.0,-0.047920680124661885,-1.1102230246251565e-16,True,True,True,True,True
33,LONG,2025-07-09 19:15:00+00:00,2025-07-10 17:00:00+00:00,110316.0,113421.7,0.193166,TP1,33,LONG,2025-07-09 19:15:00+00:00,2025-07-10 17:00:00+00:00,110316.0,113421.1333977324,0.193166,TP1,True,True,0.0,0.0,0.0,-0.5666022676014109,0.0,True,False,True,False,True
34,LONG,2025-07-09 19:15:00+00:00,2025-07-10 21:15:00+00:00,110316.0,116010.1,0.193166,TP2,34,LONG,2025-07-09 19:15:00+00:00,2025-07-10 21:15:00+00:00,110316.0,116009.57789584273,0.193166,TP2,True,True,0.0,0.0,0.0,-0.5221041572804097,0.0,True,False,True,False,True
35,LONG,2025-07-10 21:15:00+00:00,2025-07-14 05:15:00+00:00,115690.6,122603.1,0.086793,TP1,35,LONG,2025-07-10 21:15:00+00:00,2025-07-14 05:15:00+00:00,115690.6,122602.57958817866,0.086793,TP1,True,True,0.0,0.0,0.0,-0.5204118213441689,0.0,True,False,True,False,True
36,LONG,2025-07-10 21:15:00+00:00,2025-07-15 01:45:00+00:00,115690.6,118689.8,0.086793,TRAIL,36,LONG,2025-07-10 21:15:00+00:00,2025-07-15 01:45:00+00:00,115690.6,118689.84694121424,0.086793,TRAIL,True,True,0.0,0.0,0.0,0.04694121424108744,0.0,True,True,True,True,True
37,SHORT,2025-07-15 01:45:00+00:00,2025-07-15 13:30:00+00:00,118490.8,118327.0,0.091323,BE,37,SHORT,2025-07-15 01:45:00+00:00,2025-07-15 13:30:00+00:00,118490.8,118326.99828067423,0.091323,BE,True,True,0.0,0.0,0.0,-0.001719325766316615,0.0,True,True,True,True,True
38,SHORT,2025-07-15 01:45:00+00:00,2025-07-15 13:30:00+00:00,118490.8,118327.0,0.091323,BE,38,SHORT,2025-07-15 01:45:00+00:00,2025-07-15 13:30:00+00:00,118490.8,118326.99828067423,0.091323,BE,True,True,0.0,0.0,0.0,-0.001719325766316615,0.0,True,True,True,True,True
39,LONG,2025-07-15 13:30:00+00:00,2025-07-15 14:45:00+00:00,118268.4,116246.5,0.098969,SL,39,LONG,2025-07-15 13:30:00+00:00,2025-07-15 14:45:00+00:00,118268.4,116246.5692198944,0.098969,SL,True,True,0.0,0.0,0.0,0.06921989440161269,0.0,True,True,True,True,True
40,LONG,2025-07-15 13:30:00+00:00,2025-07-15 14:45:00+00:00,118268.4,116246.5,0.098969,SL,40,LONG,2025-07-15 13:30:00+00:00,2025-07-15 14:45:00+00:00,118268.4,116246.5692198944,0.098969,SL,True,True,0.0,0.0,0.0,0.06921989440161269,0.0,True,True,True,True,True
41,SHORT,2025-07-15 14:45:00+00:00,2025-07-16 08:30:00+00:00,115979.1,118418.7,0.061512,SL,41,SHORT,2025-07-15 14:45:00+00:00,2025-07-16 08:30:00+00:00,115979.1,118418.6119913536,0.061512,SL,True,True,0.0,0.0,0.0,-0.08800864640215877,0.0,True,True,True,True,True
42,SHORT,2025-07-15 14:45:00+00:00,2025-07-16 08:30:00+00:00,115979.1,118418.7,0.061513,SL,42,SHORT,2025-07-15 14:45:00+00:00,2025-07-16 08:30:00+00:00,115979.1,118418.6119913536,0.061512,SL,True,True,0.0,0.0,0.0,-0.08800864640215877,-1.000000000001e-06,True,True,False,False,True
43,LONG,2025-07-16 08:30:00+00:00,2025-07-16 15:15:00+00:00,118780.3,118880.0,0.199651,BE,43,LONG,2025-07-16 08:30:00+00:00,2025-07-16 15:15:00+00:00,118780.3,118880.02440217054,0.199651,BE,True,True,0.0,0.0,0.0,0.02440217054390814,0.0,True,True,True,True,True
44,LONG,2025-07-16 08:30:00+00:00,2025-07-16 15:15:00+00:00,118780.3,118880.0,0.199652,BE,44,LONG,2025-07-16 08:30:00+00:00,2025-07-16 15:15:00+00:00,118780.3,118880.02440217054,0.199651,BE,True,True,0.0,0.0,0.0,0.02440217054390814,-1.000000000001e-06,True,True,False,False,True
45,LONG,2025-07-16 15:15:00+00:00,2025-07-17 01:45:00+00:00,119443.5,117771.0,0.11966,SL,45,LONG,2025-07-16 15:15:00+00:00,2025-07-17 01:45:00+00:00,119443.5,117771.09781688223,0.1196599999999999,SL,True,True,0.0,0.0,0.0,0.09781688223301899,-9.71445146547012e-17,True,True,True,True,True
46,LONG,2025-07-16 15:15:00+00:00,2025-07-17 01:45:00+00:00,119443.5,117771.0,0.11966,SL,46,LONG,2025-07-16 15:15:00+00:00,2025-07-17 01:45:00+00:00,119443.5,117771.09781688223,0.1196599999999999,SL,True,True,0.0,0.0,0.0,0.09781688223301899,-9.71445146547012e-17,True,True,True,True,True
47,SHORT,2025-07-17 01:45:00+00:00,2025-07-17 18:15:00+00:00,118114.5,119645.0,0.098077,SL,47,SHORT,2025-07-17 01:45:00+00:00,2025-07-17 18:15:00+00:00,118114.5,119644.9073250568,0.098077,SL,True,True,0.0,0.0,0.0,-0.09267494319647085,0.0,True,True,True,True,True
48,SHORT,2025-07-17 01:45:00+00:00,2025-07-17 18:15:00+00:00,118114.5,119645.0,0.098077,SL,48,SHORT,2025-07-17 01:45:00+00:00,2025-07-17 18:15:00+00:00,118114.5,119644.9073250568,0.098077,SL,True,True,0.0,0.0,0.0,-0.09267494319647085,0.0,True,True,True,True,True
49,LONG,2025-07-17 18:15:00+00:00,2025-07-18 14:15:00+00:00,119687.9,118142.4,0.129494,SL,49,LONG,2025-07-17 18:15:00+00:00,2025-07-18 14:15:00+00:00,119687.9,118142.43468166252,0.129494,SL,True,True,0.0,0.0,0.0,0.034681662524235435,0.0,True,True,True,True,True
50,LONG,2025-07-17 18:15:00+00:00,2025-07-18 14:15:00+00:00,119687.9,118142.4,0.129495,SL,50,LONG,2025-07-17 18:15:00+00:00,2025-07-18 14:15:00+00:00,119687.9,118142.43468166252,0.129494,SL,True,True,0.0,0.0,0.0,0.034681662524235435,-1.000000000001e-06,True,True,False,False,True
51,SHORT,2025-07-18 14:15:00+00:00,2025-07-21 07:15:00+00:00,117930.6,119531.2,0.093779,SL,51,SHORT,2025-07-18 14:15:00+00:00,2025-07-21 07:15:00+00:00,117930.6,119531.10027519456,0.093779,SL,True,True,0.0,0.0,0.0,-0.09972480543365236,0.0,True,True,True,True,True
52,SHORT,2025-07-18 14:15:00+00:00,2025-07-21 07:15:00+00:00,117930.6,119531.2,0.093779,SL,52,SHORT,2025-07-18 14:15:00+00:00,2025-07-21 07:15:00+00:00,117930.6,119531.10027519456,0.093779,SL,True,True,0.0,0.0,0.0,-0.09972480543365236,0.0,True,True,True,True,True
53,LONG,2025-07-21 07:15:00+00:00,2025-07-21 10:30:00+00:00,119606.2,118400.1,0.165971,SL,53,LONG,2025-07-21 07:15:00+00:00,2025-07-21 10:30:00+00:00,119606.2,118400.1706066823,0.1659709999999999,SL,True,True,0.0,0.0,0.0,0.07060668228950817,-1.1102230246251565e-16,True,True,True,True,True
54,LONG,2025-07-21 07:15:00+00:00,2025-07-21 10:30:00+00:00,119606.2,118400.1,0.165971,SL,54,LONG,2025-07-21 07:15:00+00:00,2025-07-21 10:30:00+00:00,119606.2,118400.1706066823,0.1659709999999999,SL,True,True,0.0,0.0,0.0,0.07060668228950817,-1.1102230246251565e-16,True,True,True,True,True
55,LONG,2025-07-21 10:30:00+00:00,2025-07-21 17:30:00+00:00,118488.5,117370.2,0.179011,SL,55,LONG,2025-07-21 10:30:00+00:00,2025-07-21 17:30:00+00:00,118488.5,117370.2520247561,0.179011,SL,True,True,0.0,0.0,0.0,0.05202475610713009,0.0,True,True,True,True,True
56,LONG,2025-07-21 10:30:00+00:00,2025-07-21 17:30:00+00:00,118488.5,117370.2,0.179011,SL,56,LONG,2025-07-21 10:30:00+00:00,2025-07-21 17:30:00+00:00,118488.5,117370.2520247561,0.179011,SL,True,True,0.0,0.0,0.0,0.05202475610713009,0.0,True,True,True,True,True
57,SHORT,2025-07-21 17:30:00+00:00,2025-07-22 10:45:00+00:00,117374.5,118884.6,0.099402,SL,57,SHORT,2025-07-21 17:30:00+00:00,2025-07-22 10:45:00+00:00,117374.5,118884.52338563194,0.0994019999999999,SL,True,True,0.0,0.0,0.0,-0.07661436806665733,-1.1102230246251565e-16,True,True,True,True,True
58,SHORT,2025-07-21 17:30:00+00:00,2025-07-22 10:45:00+00:00,117374.5,118884.6,0.099402,SL,58,SHORT,2025-07-21 17:30:00+00:00,2025-07-22 10:45:00+00:00,117374.5,118884.52338563194,0.0994019999999999,SL,True,True,0.0,0.0,0.0,-0.07661436806665733,-1.1102230246251565e-16,True,True,True,True,True
59,LONG,2025-07-22 10:45:00+00:00,2025-07-22 14:00:00+00:00,118946.1,117554.6,0.143835,SL,59,LONG,2025-07-22 10:45:00+00:00,2025-07-22 14:00:00+00:00,118946.1,117554.62691761676,0.143835,SL,True,True,0.0,0.0,0.0,0.026917616749415174,0.0,True,True,True,True,True
60,LONG,2025-07-22 10:45:00+00:00,2025-07-22 14:00:00+00:00,118946.1,117554.6,0.143836,SL,60,LONG,2025-07-22 10:45:00+00:00,2025-07-22 14:00:00+00:00,118946.1,117554.62691761676,0.143835,SL,True,True,0.0,0.0,0.0,0.026917616749415174,-1.000000000001e-06,True,True,False,False,True
61,SHORT,2025-07-22 14:00:00+00:00,2025-07-22 18:45:00+00:00,118390.1,120164.4,0.084589,SL,61,SHORT,2025-07-22 14:00:00+00:00,2025-07-22 18:45:00+00:00,118390.1,120164.36919307728,0.084589,SL,True,True,0.0,0.0,0.0,-0.030806922717601992,0.0,True,True,True,True,True
62,SHORT,2025-07-22 14:00:00+00:00,2025-07-22 18:45:00+00:00,118390.1,120164.4,0.08459,SL,62,SHORT,2025-07-22 14:00:00+00:00,2025-07-22 18:45:00+00:00,118390.1,120164.36919307728,0.084589,SL,True,True,0.0,0.0,0.0,-0.030806922717601992,-1.000000000001e-06,True,True,False,False,True
63,LONG,2025-07-22 18:45:00+00:00,2025-07-23 09:15:00+00:00,119768.5,117984.4,0.112168,SL,63,LONG,2025-07-22 18:45:00+00:00,2025-07-23 09:15:00+00:00,119768.5,117984.46761156256,0.1121679999999999,SL,True,True,0.0,0.0,0.0,0.06761156256834511,-9.71445146547012e-17,True,True,True,True,True
64,LONG,2025-07-22 18:45:00+00:00,2025-07-23 09:15:00+00:00,119768.5,117984.4,0.112168,SL,64,LONG,2025-07-22 18:45:00+00:00,2025-07-23 09:15:00+00:00,119768.5,117984.46761156256,0.1121679999999999,SL,True,True,0.0,0.0,0.0,0.06761156256834511,-9.71445146547012e-17,True,True,True,True,True
65,SHORT,2025-07-23 09:15:00+00:00,2025-07-24 00:15:00+00:00,117947.6,118871.7,0.162499,SL,65,SHORT,2025-07-23 09:15:00+00:00,2025-07-24 00:15:00+00:00,117947.6,118871.68037109556,0.162499,SL,True,True,0.0,0.0,0.0,-0.019628904439741746,0.0,True,True,True,True,True
66,SHORT,2025-07-23 09:15:00+00:00,2025-07-24 00:15:00+00:00,117947.6,118871.7,0.162499,SL,66,SHORT,2025-07-23 09:15:00+00:00,2025-07-24 00:15:00+00:00,117947.6,118871.68037109556,0.162499,SL,True,True,0.0,0.0,0.0,-0.019628904439741746,0.0,True,True,True,True,True
67,LONG,2025-07-24 00:15:00+00:00,2025-07-24 05:00:00+00:00,118992.0,117732.4,0.158912,SL,67,LONG,2025-07-24 00:15:00+00:00,2025-07-24 05:00:00+00:00,118992.0,117732.44853733004,0.158912,SL,True,True,0.0,0.0,0.0,0.04853733004711103,0.0,True,True,True,True,True
68,LONG,2025-07-24 00:15:00+00:00,2025-07-24 05:00:00+00:00,118992.0,117732.4,0.158913,SL,68,LONG,2025-07-24 00:15:00+00:00,2025-07-24 05:00:00+00:00,118992.0,117732.44853733004,0.158912,SL,True,True,0.0,0.0,0.0,0.04853733004711103,-1.000000000001e-06,True,True,False,False,True
69,SHORT,2025-07-24 05:00:00+00:00,2025-07-24 08:00:00+00:00,117571.1,118761.0,0.12617,SL,69,SHORT,2025-07-24 05:00:00+00:00,2025-07-24 08:00:00+00:00,117571.1,118760.97011615448,0.12617,SL,True,True,0.0,0.0,0.0,-0.02988384552008938,0.0,True,True,True,True,True
70,SHORT,2025-07-24 05:00:00+00:00,2025-07-24 08:00:00+00:00,117571.1,118761.0,0.12617,SL,70,SHORT,2025-07-24 05:00:00+00:00,2025-07-24 08:00:00+00:00,117571.1,118760.97011615448,0.12617,SL,True,True,0.0,0.0,0.0,-0.02988384552008938,0.0,True,True,True,True,True
71,SHORT,2025-07-24 08:00:00+00:00,2025-07-26 02:30:00+00:00,118688.6,117633.4,0.101194,TRAIL,71,SHORT,2025-07-24 08:00:00+00:00,2025-07-26 02:30:00+00:00,118688.6,117633.38557569998,0.1011939999999999,TRAIL,True,True,0.0,0.0,0.0,-0.01442430001043249,-1.1102230246251565e-16,True,True,True,True,True
72,SHORT,2025-07-24 08:00:00+00:00,2025-07-26 02:30:00+00:00,118688.6,117633.4,0.101195,TRAIL,72,SHORT,2025-07-24 08:00:00+00:00,2025-07-26 02:30:00+00:00,118688.6,117633.38557569998,0.1011939999999999,TRAIL,True,True,0.0,0.0,0.0,-0.01442430001043249,-1.0000000000981446e-06,True,True,False,False,True
73,LONG,2025-07-26 02:30:00+00:00,2025-07-28 14:15:00+00:00,117443.9,118022.2,0.212868,TRAIL,73,LONG,2025-07-26 02:30:00+00:00,2025-07-28 14:15:00+00:00,117443.9,118022.23603412294,0.212868,TRAIL,True,True,0.0,0.0,0.0,0.036034122938872315,0.0,True,True,True,True,True
74,LONG,2025-07-26 02:30:00+00:00,2025-07-28 14:15:00+00:00,117443.9,118022.2,0.212868,TRAIL,74,LONG,2025-07-26 02:30:00+00:00,2025-07-28 14:15:00+00:00,117443.9,118022.23603412294,0.212868,TRAIL,True,True,0.0,0.0,0.0,0.036034122938872315,0.0,True,True,True,True,True
75,SHORT,2025-07-28 14:15:00+00:00,2025-07-31 00:15:00+00:00,118060.2,117937.7,0.121937,BE,75,SHORT,2025-07-28 14:15:00+00:00,2025-07-31 00:15:00+00:00,118060.2,117937.63604163694,0.1219369999999999,BE,True,True,0.0,0.0,0.0,-0.06395836305455305,-9.71445146547012e-17,True,True,True,True,True
76,SHORT,2025-07-28 14:15:00+00:00,2025-07-31 00:15:00+00:00,118060.2,117937.7,0.121937,BE,76,SHORT,2025-07-28 14:15:00+00:00,2025-07-31 00:15:00+00:00,118060.2,117937.63604163694,0.1219369999999999,BE,True,True,0.0,0.0,0.0,-0.06395836305455305,-9.71445146547012e-17,True,True,True,True,True
77,SHORT,2025-07-31 00:15:00+00:00,2025-08-01 00:45:00+00:00,118014.4,115056.4,0.152108,TP1,77,SHORT,2025-07-31 00:15:00+00:00,2025-08-01 00:45:00+00:00,118014.4,115056.981935655,0.152108,TP1,True,True,0.0,0.0,0.0,0.581935655005509,0.0,True,False,True,False,True
78,SHORT,2025-07-31 00:15:00+00:00,2025-08-02 17:45:00+00:00,118014.4,112591.1,0.152108,TP2,78,SHORT,2025-07-31 00:15:00+00:00,2025-08-02 17:45:00+00:00,118014.4,112591.6335487008,0.152108,TP2,True,True,0.0,0.0,0.0,0.5335487007978372,0.0,True,False,True,False,True
79,SHORT,2025-08-02 17:45:00+00:00,2025-08-03 03:30:00+00:00,112688.9,113675.5,0.152198,SL,79,SHORT,2025-08-02 17:45:00+00:00,2025-08-03 03:30:00+00:00,112688.9,113675.45461832704,0.152198,SL,True,True,0.0,0.0,0.0,-0.04538167295686435,0.0,True,True,True,True,True
80,SHORT,2025-08-02 17:45:00+00:00,2025-08-03 03:30:00+00:00,112688.9,113675.5,0.152199,SL,80,SHORT,2025-08-02 17:45:00+00:00,2025-08-03 03:30:00+00:00,112688.9,113675.45461832704,0.152198,SL,True,True,0.0,0.0,0.0,-0.04538167295686435,-1.000000000001e-06,True,True,False,False,True
81,LONG,2025-08-03 03:30:00+00:00,2025-08-05 07:30:00+00:00,113659.3,113764.5,0.18924,BE,81,LONG,2025-08-03 03:30:00+00:00,2025-08-05 07:30:00+00:00,113659.3,113764.53559558516,0.18924,BE,True,True,0.0,0.0,0.0,0.03559558515553363,0.0,True,True,True,True,True
82,LONG,2025-08-03 03:30:00+00:00,2025-08-05 07:30:00+00:00,113659.3,113764.5,0.189241,BE,82,LONG,2025-08-03 03:30:00+00:00,2025-08-05 07:30:00+00:00,113659.3,113764.53559558516,0.18924,BE,True,True,0.0,0.0,0.0,0.03559558515553363,-1.000000000001e-06,True,True,False,False,True
