trade_id,candidate_id,source_candidate_id,asset,timeframe,entry_time,exit_time,direction,entry_price,exit_price,exit_type,gross_return_pct,fee_pct,slippage_pct,net_return_pct,hold_bars,source_file
SLINGSHOT_00015,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,BNBUSDT,1D,2020-05-02 00:00:00+00:00,2020-05-10 00:00:00+00:00,long,17.439,15.379,R_target,-11.812604,0.06,0.06,-11.932604,8,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00016,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,TRXUSDT,1D,2020-05-02 00:00:00+00:00,2020-05-10 00:00:00+00:00,long,0.01582,0.01277,R_target,-19.279393,0.06,0.06,-19.399393,8,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00017,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,LINKUSDT,1D,2020-05-10 00:00:00+00:00,2020-05-10 00:00:00+00:00,long,4.022,3.506,R_target,-12.829438,0.06,0.06,-12.949438,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00018,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,BTCUSDT,1D,2020-05-15 00:00:00+00:00,2020-05-30 00:00:00+00:00,long,9787.62,9695.0,R_target,-0.946297,0.06,0.06,-1.066297,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00019,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,ETHUSDT,1D,2020-05-18 00:00:00+00:00,2020-06-02 00:00:00+00:00,long,206.9,237.73,R_target,14.900918,0.06,0.06,14.780918,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00020,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,ADAUSDT,1D,2020-05-19 00:00:00+00:00,2020-06-03 00:00:00+00:00,long,0.05435,0.08561,R_target,57.516099,0.06,0.06,57.396099,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00021,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,LINKUSDT,1D,2020-05-19 00:00:00+00:00,2020-06-03 00:00:00+00:00,long,3.891,4.494,R_target,15.497301,0.06,0.06,15.377301,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00022,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,BNBUSDT,1D,2020-05-19 00:00:00+00:00,2020-06-03 00:00:00+00:00,long,16.64,17.573,R_target,5.606971,0.06,0.06,5.486971,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00023,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,LTCUSDT,1D,2020-05-19 00:00:00+00:00,2020-06-03 00:00:00+00:00,long,45.34,47.18,R_target,4.058227,0.06,0.06,3.938227,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00024,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,TRXUSDT,1D,2020-05-20 00:00:00+00:00,2020-06-04 00:00:00+00:00,long,0.01552,0.01687,R_target,8.698454,0.06,0.06,8.578454,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00025,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,XRPUSDT,1D,2020-05-31 00:00:00+00:00,2020-06-02 00:00:00+00:00,long,0.2073,0.1892,R_target,-8.731307,0.06,0.06,-8.851307,2,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
