trade_id,candidate_id,source_candidate_id,asset,timeframe,entry_time,exit_time,direction,entry_price,exit_price,exit_type,gross_return_pct,fee_pct,slippage_pct,net_return_pct,hold_bars,source_file
MARTIN_LUKE_00067,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,LTCUSDT,1D,2021-04-02 00:00:00+00:00,2021-04-13 00:00:00+00:00,long,203.16,273.33,ema_avwap_proxy,34.539279,0.06,0.06,34.419279,11,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00068,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,ADAUSDT,1D,2021-04-06 00:00:00+00:00,2021-04-18 00:00:00+00:00,long,1.21422,1.05129714,ema_avwap_proxy,-13.417903,0.06,0.06,-13.537903,12,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00069,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,DOGEUSDT,1D,2021-04-06 00:00:00+00:00,2021-04-13 00:00:00+00:00,long,0.060082,0.08601229,ema_avwap_proxy,43.15816,0.06,0.06,43.03816,7,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00070,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,DOTUSDT,1D,2021-04-14 00:00:00+00:00,2021-04-18 00:00:00+00:00,long,43.03,35.402,ema_avwap_proxy,-17.727167,0.06,0.06,-17.847167,4,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00071,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,LTCUSDT,1D,2021-04-28 00:00:00+00:00,2021-05-18 00:00:00+00:00,long,259.86,294.27,ema_avwap_proxy,13.241746,0.06,0.06,13.121746,20,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00072,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,LINKUSDT,1D,2021-04-28 00:00:00+00:00,2021-05-18 00:00:00+00:00,long,36.805,42.6,ema_avwap_proxy,15.745143,0.06,0.06,15.625143,20,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00073,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,ADAUSDT,1D,2021-04-29 00:00:00+00:00,2021-05-15 00:00:00+00:00,long,1.33871,2.28786714,ema_avwap_proxy,70.900878,0.06,0.06,70.780878,16,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00074,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,BTCUSDT,1D,2021-05-09 00:00:00+00:00,2021-05-12 00:00:00+00:00,long,58926.36,52303.04714286,ema_avwap_proxy,-11.239983,0.06,0.06,-11.359983,3,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00075,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,SOLUSDT,1D,2021-05-17 00:00:00+00:00,2021-05-19 00:00:00+00:00,long,46.87,35.37838571,ema_avwap_proxy,-24.518059,0.06,0.06,-24.638059,2,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00076,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,BTCUSDT,1D,2021-08-06 00:00:00+00:00,2021-08-26 00:00:00+00:00,long,40882.39,46853.06,ema_avwap_proxy,14.604503,0.06,0.06,14.484503,20,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
