time,open,high,low,close
1733862000,246.06784813,246.25664191,245.92873693,246.15727676
1733862600,246.15230851,246.49511826,246.06784813,246.29638797
1733863200,246.28645145,246.36594357,246.02810207,246.05791162
1733863800,246.0479751,246.25664191,245.81943527,246.23676888
1733927400,246.3858166,247.49870624,246.07778465,247.31984898
1733928000,247.30991246,247.97565894,247.26022989,247.86635728
1733928600,247.86635728,248.21413529,247.51857927,247.71730956
1733929200,247.72724608,248.3532465,247.54838881,248.23400832
1733929800,248.23400832,248.40292907,247.95578591,248.05515106
1733930400,248.05515106,248.20419878,247.76699213,247.83654774
1733931000,247.84648425,248.36318301,247.81667471,248.36318301
1733931600,248.37311953,248.61159588,247.81667471,248.27375438
1733932200,248.26381786,248.61159588,248.05515106,248.5619133
1733932800,248.5619133,249.02892949,248.34330998,248.87988177
1733933400,248.87988177,249.20778675,248.34330998,248.4923577
1733934000,248.4923577,249.05873903,248.41286558,248.85007223
1733934600,248.80038965,248.80038965,248.18432575,248.21413529
1733935200,248.21413529,248.30356392,247.98559546,248.21413529
1733935800,248.20419878,248.20419878,247.75705562,247.92597637
1733936400,247.9458494,248.18432575,247.81667471,248.02037326
1733937000,248.015405,248.24394484,247.96572243,248.0501828
1733937600,248.04521454,248.15948446,247.95578591,248.12470666
1733938200,248.10483363,248.19426226,247.78686516,247.98559546
1733938800,247.98559546,248.00546848,247.69743653,247.79680168
1733939400,247.79680168,247.82661122,247.51857927,247.64775396
1733940000,247.64775396,247.90113508,247.64775396,247.68750002
1733940600,247.6775635,247.6775635,247.38940458,247.54838881
1733941200,247.54838881,247.63781744,247.45896018,247.50864275
1733941800,247.51857927,247.58813487,247.36953155,247.43908715
1733942400,247.43908715,247.50864275,246.97207096,247.02175354
1733943000,247.01181702,247.21054731,246.77334067,246.81308673
1733943600,246.7932137,246.82302324,246.51499129,246.68391204
1733944200,246.69384855,247.00188051,246.63422947,246.78327719
1733944800,246.76340416,246.89257885,246.64416598,246.71372158
1733945400,246.7236581,246.84289627,246.68391204,246.77334067
1733946000,246.78327719,246.8627693,246.14734025,246.15727676
1733946600,246.14734025,246.2467054,246.00822905,246.22683237
1733947200,246.2467054,246.33613403,245.85918133,245.91880041
1733947800,245.91880041,245.98835602,245.61076846,245.72007012
1733948400,245.72007012,245.82937178,245.48159377,245.5710224
1733949000,245.5710224,245.60083195,245.22324439,245.28286348
1733949600,245.28286348,245.5014668,245.24311742,245.42197468
1733950200,245.42197468,245.44184771,244.69660912,244.90527592
1734013800,245.31267302,245.99829253,244.38857716,244.60718048
1734014400,244.63699003,244.91521244,244.12029127,244.36870413
1734015000,244.36870413,245.0940697,244.26933899,244.99470455
1734015600,244.99470455,245.10400621,244.42832322,244.93508547
1734016200,244.94502198,245.89892738,244.85559335,245.8393083
1734016800,245.83434004,246.53486432,245.73000664,246.41562614
1734017400,246.47524523,246.96213445,246.43549917,246.88761059
1734018000,246.88264233,246.99194399,246.37588009,246.70875333
1734018600,246.69384855,246.70378507,246.316261,246.4553722
1734019200,246.47524523,246.63422947,246.08772116,246.13740374
1734019800,246.14734025,246.50505478,246.11753071,246.41562614
1734020400,246.42556266,247.02175354,246.316261,246.90251536
1734021000,246.89257885,246.97207096,246.57461038,246.82302324
1734021600,246.80315022,246.80315022,246.51499129,246.73359461
1734022200,246.74353113,246.7932137,246.54480084,246.61435644
1734022800,246.61435644,246.69384855,246.41562614,246.67397553
1734023400,246.68391204,246.85283279,246.55473735,246.55473735
1734024000,246.56467386,246.61435644,246.48518175,246.51499129
1734024600,246.51499129,246.56964212,246.05791162,246.55473735
1734025200,246.55473735,246.78327719,246.39078486,246.59448341
1734025800,246.59448341,246.97207096,246.55473735,246.97207096
1734026400,246.96710271,247.1310552,246.77334067,247.0614996
1734027000,247.08137262,247.15092823,246.89257885,247.04162657
1734027600,247.05156308,247.15092823,246.94226142,246.94226142
1734028200,246.94226142,247.06646785,246.90251536,246.92238839
1734028800,246.93729316,246.98200748,246.84289627,246.93232491
1734029400,246.93232491,247.02175354,246.88264233,246.94226142
1734030000,246.95219793,247.16086474,246.93729316,247.07143611
1734030600,247.07143611,247.07143611,246.84289627,246.88264233
1734031200,246.87767407,246.92238839,246.42556266,246.4553722
1734031800,246.4553722,246.63422947,246.43549917,246.62429295
1734032400,246.60441992,246.60441992,246.22683237,246.4553722
1734033000,246.46530872,246.52492781,246.30632448,246.35600706
1734033600,246.34607054,246.36594357,246.00326079,246.02810207
1734034200,246.00822905,246.25664191,245.87905436,246.20695934
1734034800,246.2119276,246.30632448,246.06784813,246.17714979
1734035400,246.17714979,246.55473735,246.16721328,246.32619751
1734036000,246.33613403,246.60441992,246.29638797,246.49511826
1734036600,246.50505478,246.62429295,246.30632448,246.39575312
1734100200,246.24173714,247.69743653,246.23676888,247.41921412
1734100800,247.43908715,247.70737305,247.1310552,247.36953155
1734101400,247.38940458,247.47883321,246.56467386,246.7932137
1734102000,246.7932137,246.81308673,246.09765768,246.19702282
1734102600,246.17714979,246.33613403,245.94860996,245.99829253
1734103200,246.02810207,246.11753071,245.77968921,245.96848299
1734103800,245.98835602,246.35600706,245.8393083,245.91880041
1734104400,245.91880041,246.05791162,245.53127634,245.78962572
1734105000,245.79956224,245.82937178,245.39216514,245.67038755
1734105600,245.69026058,245.73994315,245.10400621,245.11394273
1734106200,245.12387924,245.55611763,244.93508547,245.55114937
1734106800,245.56108589,245.56108589,244.9549585,245.07419667
1734107400,245.05432364,245.46172074,244.86552986,244.92514895
1734108000,244.92018069,245.27292696,244.86552986,244.96489501
1734108600,244.93508547,245.22324439,244.84565683,245.14375227
1734109200,245.13381576,245.1636253,244.77610123,244.81584729
1734109800,244.82578381,245.13381576,244.67673609,244.83572032
1734110400,244.84565683,245.0245141,244.74629169,244.89533941
1734111000,244.90527592,245.31267302,244.77610123,245.18349833
1734111600,245.1636253,245.20337136,245.01457758,245.19343485
1734112200,245.19343485,245.19343485,244.91521244,245.01457758
1734112800,245.01457758,245.32260954,244.99470455,245.24311742
1734113400,245.24311742,245.42197468,245.12387924,245.32260954
1734114000,245.34248257,245.68032406,245.22324439,245.62070498
1734114600,245.62070498,245.95854647,245.61076846,245.91880041
1734115200,245.92873693,246.19702282,245.85918133,246.18708631
1734115800,246.20695934,246.30632448,246.02810207,246.28645145
1734116400,246.26657843,246.43549917,246.07778465,246.36594357
1734117000,246.36594357,246.36594357,246.02810207,246.14734025
1734117600,246.13740374,246.36594357,246.06784813,246.33613403
1734118200,246.33613403,246.4553722,246.23676888,246.29638797
1734118800,246.29638797,246.32619751,246.06784813,246.12746722
1734119400,246.12746722,246.3858166,246.10759419,246.29638797
1734120000,246.29638797,246.3858166,246.2467054,246.32619751
1734120600,246.316261,246.49511826,246.29638797,246.47524523
1734121200,246.48518175,246.52492781,246.2119276,246.44543569
1734121800,246.43549917,246.70378507,246.37588009,246.64416598
1734122400,246.6541025,246.71372158,246.3858166,246.68391204
1734123000,246.67397553,246.7236581,246.30632448,246.54480084
1734359400,246.42556266,248.41286558,246.07778465,248.12470666
1734360000,248.11477015,248.41286558,247.28507117,247.38940458
1734360600,247.39934109,247.61794441,246.95219793,247.04162657
1734361200,247.04162657,247.63781744,246.91245188,247.35959503
1734361800,247.38940458,247.66762699,247.29003943,247.48876972
1734362400,247.50864275,247.62788093,247.1310552,247.45896018
1734363000,247.44902367,247.88623031,247.25029337,247.72724608
1734363600,247.70737305,247.90610334,247.51857927,247.82661122
1734364200,247.84648425,247.90610334,247.5384523,247.72724608
1734364800,247.71730956,248.22407181,247.54838881,248.12470666
1734365400,248.13464317,248.3532465,248.09489712,248.12470666
1734366000,248.13464317,248.36815127,248.03527803,248.0849606
1734366600,248.11477015,248.26381786,247.95081765,248.1545162
1734367200,248.14457969,248.51223073,248.10980189,248.45261164
1734367800,248.4575799,248.71096102,248.19426226,248.69108799
1734368400,248.68115148,248.71096102,248.19426226,248.4923577
1734369000,248.51223073,248.65134194,248.32343695,248.58178633
1734369600,248.57184982,248.58178633,248.26381786,248.46254816
1734370200,248.48242119,248.90969132,248.47248467,248.88981829
1734370800,248.90969132,249.14319941,248.78051663,248.99911995
1734371400,249.00905646,249.7841046,248.98918343,249.67480294
1734372000,249.68473946,249.68473946,249.15810418,249.27734236
1734372600,249.26740584,249.65492991,249.17797721,249.56053302
1734373200,249.55556477,249.56053302,249.35683447,249.51581871
1734373800,249.50588219,249.52078696,248.98421518,249.09848509
1734374400,249.10842161,249.65492991,249.09848509,249.33696144
1734375000,249.32702493,249.47607265,249.26740584,249.27734236
1734375600,249.26740584,249.46613613,249.13823115,249.33696144
1734376200,249.33696144,249.61518385,249.19785024,249.48600916
1734376800,249.49594568,249.5754378,249.19785024,249.21772327
1734377400,249.21772327,249.28727887,249.09848509,249.25746933
1734378000,249.2375963,249.39658053,249.13823115,249.34689796
1734378600,249.34689796,249.40651705,249.11835812,249.21772327
1734379200,249.22765978,249.22765978,248.82026268,248.82026268
1734379800,248.82026268,248.94943737,248.62153239,248.84013571
1734380400,248.86000874,249.15810418,248.7606436,249.09848509
1734381000,249.10842161,249.19785024,248.95937389,248.97924692
1734381600,248.9693104,248.98918343,248.36318301,248.4923577
1734382200,248.58178633,249.50588219,248.48242119,249.43632659
1734445800,248.50229422,249.96296187,248.19426226,249.7841046
1734446400,249.80397763,251.25470877,249.72448551,250.96654984
1734447000,250.99635939,251.37394694,250.33061291,250.44985108
1734447600,250.44985108,250.98642287,250.40016851,250.54921623
1734448200,250.5293432,250.63864486,250.21137473,250.5988988
1734448800,250.60883532,250.91686727,250.30080336,250.6684544
1734449400,250.64858137,250.78769258,250.18156519,250.55418449
1734450000,250.53927971,251.05597847,250.42004154,250.82743864
1734450600,250.83737515,250.96654984,250.51940668,250.74794652
1734451200,250.75788304,251.56274072,250.62870835,251.53293118
1734451800,251.51305815,251.74159798,250.96654984,251.03610544
1734452400,251.04604196,251.09572453,250.72807349,250.94667681
1734453000,250.92680378,251.23483574,250.88705773,251.20502619
1734453600,251.21496271,251.38388346,251.18515316,251.32426437
1734454200,251.3441374,251.49318512,251.16528013,251.47331209
1734454800,251.47331209,251.63229632,251.21496271,251.58261375
1734455400,251.56274072,251.57267723,250.98642287,251.17521665
1734456000,251.18515316,251.69191541,251.18515316,251.62235981
1734456600,251.64223284,251.67204238,251.2745818,251.59255026
1734457200,251.59255026,251.63229632,251.20502619,251.22489922
1734457800,251.22489922,251.43356603,251.19012142,251.31432785
1734458400,251.30439134,251.32426437,251.09572453,251.32426437
1734459000,251.32426437,251.44350254,251.24477225,251.2745818
1734459600,251.27955005,251.57267723,251.22489922,251.53293118
1734460200,251.53293118,251.72172495,251.4832486,251.70185192
1734460800,251.71178844,252.01982039,251.62235981,251.70185192
1734461400,251.6819789,251.83102661,251.64223284,251.72669321
1734462000,251.73166147,251.77140753,251.46337557,251.53293118
1734462600,251.52299466,251.57267723,251.42362952,251.42362952
1734463200,251.413693,251.63229632,251.33420088,251.59255026
1734463800,251.59255026,251.78134404,251.50312163,251.50312163
1734464400,251.52299466,251.69191541,251.32426437,251.50312163
1734465000,251.49318512,251.77140753,251.47331209,251.63726458
1734465600,251.63229632,251.67204238,251.15534362,251.54286769
1734466200,251.54286769,251.61242329,251.30439134,251.44350254
1734466800,251.42362952,251.51305815,251.21496271,251.2745818
1734467400,251.28451831,251.33420088,251.04604196,251.28451831
1734468000,251.28451831,251.65216935,251.05597847,251.13547059
1734468600,251.22489922,252.19867766,251.13547059,251.88070919
1734532200,250.56908926,251.79128056,250.00270792,250.02258095
1734532800,250.02258095,250.41010502,249.73442203,250.27099382
1734533400,250.29086685,250.74794652,250.15175564,250.43991457
1734534000,250.43991457,251.59255026,250.38029548,251.29445482
1734534600,251.28451831,251.70185192,251.15534362,251.65216935
1734535200,251.64223284,251.64223284,251.3441374,251.45343906
1734535800,251.47331209,251.52299466,251.29445482,251.52299466
1734536400,251.53293118,252.09931251,251.53293118,251.9602013
1734537000,251.97013782,252.18874114,251.80618533,251.87077267
1734537600,251.8906457,251.93039176,251.59255026,251.78134404
1734538200,251.78134404,251.79128056,251.26464528,251.33420088
1734538800,251.35407391,251.73166147,251.24477225,251.70682018
1734539400,251.73166147,251.83102661,251.61242329,251.7515345
1734540000,251.74159798,251.91051873,251.57267723,251.72172495
1734540600,251.72172495,252.01982039,251.71178844,251.83102661
1734541200,251.8210901,252.27816977,251.7515345,252.21855068
1734541800,252.19867766,252.37753492,252.03969342,252.35766189
1734542400,252.35766189,252.42721749,251.93039176,252.01982039
1734543000,252.01982039,252.3675984,251.8558679,252.30797932
1734543600,252.28810629,252.30797932,252.08937599,252.19867766
1734544200,252.18874114,252.3675984,252.1589316,252.23842371
1734544800,252.2284872,252.24836023,251.99994736,252.21855068
1734545400,252.23842371,252.37753492,252.04962994,252.37753492
1734546000,252.3675984,252.39740795,252.02975691,252.09931251
1734546600,252.08440774,252.23842371,252.05956645,252.2284872
1734547200,252.23842371,252.66072559,252.18874114,252.52658264
1734547800,252.52658264,252.61601127,252.3675984,252.47690007
1734548400,252.46696355,252.46696355,250.97648636,251.18515316
1734549000,251.18515316,251.2745818,250.82743864,250.92680378
1734549600,250.95661333,251.44350254,249.95302535,250.87712121
1734550200,250.84731167,251.37394694,250.51940668,250.73801001
1734550800,250.71813698,250.98642287,249.92321581,250.25112079
1734551400,250.2610573,250.39023199,249.32702493,249.45619962
1734552000,249.44626311,249.81391415,248.92956434,249.3767075
1734552600,249.39658053,249.44626311,248.54204027,248.71096102
1734553200,248.72089754,249.17797721,247.92597637,248.30356392
1734553800,248.29362741,248.78051663,247.07143611,247.22048383
1734554400,247.2006108,247.56826184,246.28645145,247.03169005
1734555000,247.02175354,248.10483363,246.17714979,246.17714979
1734618600,245.93867344,247.56826184,245.53127634,247.49870624
1734619200,247.46889669,247.54838881,246.64416598,246.81308673
1734619800,246.80315022,247.31984898,246.19702282,247.09130914
1734620400,247.10124565,248.00546848,247.07143611,247.97565894
1734621000,247.96572243,249.42639008,247.76699213,249.24753281
1734621600,249.2375963,249.3071519,248.28369089,248.28369089
1734622200,248.30356392,248.47248467,247.78686516,248.12470666
1734622800,248.13464317,248.99911995,247.87629379,248.66127845
1734623400,248.62153239,248.94943737,248.1545162,248.87988177
1734624000,248.8301992,248.87988177,247.91603985,248.02534151
1734624600,248.05515106,248.77058011,247.91603985,248.75070708
1734625200,248.7606436,249.79404112,248.69108799,249.43632659
1734625800,249.44626311,250.08220004,249.22765978,249.93315232
1734626400,249.94308884,250.25112079,249.60524734,250.1915017
1734627000,250.1915017,250.24118427,249.39658053,249.54562825
1734627600,249.55556477,249.97289838,249.54562825,249.94308884
1734628200,249.93315232,250.09213656,249.51581871,249.5754378
1734628800,249.59531082,249.60524734,248.94943737,248.98918343
1734629400,248.99911995,249.15810418,248.59172285,248.74077057
1734630000,248.74077057,248.85007223,248.36318301,248.4228021
1734630600,248.41286558,249.09848509,248.13464317,249.05873903
1734631200,249.02892949,249.02892949,248.23400832,248.62153239
1734631800,248.54204027,249.04880252,248.54204027,248.79045314
1734632400,248.78051663,249.34689796,248.72089754,249.21772327
1734633000,249.21772327,249.3071519,249.05873903,249.09848509
1734633600,249.08854858,249.27734236,248.97924692,249.26740584
1734634200,249.26243758,249.74435854,249.19785024,249.74435854
1734634800,249.72448551,249.84372369,249.36677099,249.43632659
1734635400,249.42639008,249.44626311,249.20778675,249.40651705
1734636000,249.35683447,249.35683447,248.70102451,248.88981829
1734636600,248.91962783,248.91962783,248.63146891,248.7606436
1734637200,248.73083405,248.82026268,248.51223073,248.51223073
1734637800,248.53210376,248.73083405,248.44267513,248.46254816
1734638400,248.48242119,248.57184982,248.13464317,248.13464317
1734639000,248.12470666,248.70102451,247.9458494,248.60165936
1734639600,248.59172285,248.88981829,248.5619133,248.73083405
1734640200,248.74077057,248.88981829,247.9458494,248.79045314
1734640800,248.75070708,248.95937389,248.38305604,248.48242119
1734641400,248.44267513,248.95937389,247.84648425,248.27375438
1734705000,246.60441992,247.1310552,244.73635517,245.77968921
1734705600,245.78962572,246.12746722,244.93508547,245.40210165
1734706200,245.48159377,245.68032406,244.86552986,245.25305393
1734706800,245.29279999,246.52492781,245.27292696,246.09765768
1734707400,246.08772116,247.30991246,245.87905436,247.2006108
1734708000,247.18073777,248.04521454,247.04162657,248.00546848
1734708600,248.00546848,248.79045314,247.81667471,247.86635728
1734709200,247.89616682,248.58178633,247.85642077,248.05515106
1734709800,248.06508757,248.74077057,248.06508757,248.36318301
1734710400,248.41286558,249.61518385,248.28369089,249.61518385
1734711000,249.63505688,250.13188261,249.47607265,249.81391415
1734711600,249.79404112,250.40016851,249.74435854,250.39023199
1734712200,250.38029548,251.46337557,250.29086685,251.46337557
1734712800,251.47331209,251.70185192,251.09572453,251.42362952
1734713400,251.44350254,251.78134404,251.12553408,251.50808989
1734714000,251.47331209,252.19867766,251.37394694,252.17880463
1734714600,252.18874114,252.31791583,251.80121707,251.87077267
1734715200,251.86083616,252.12912205,251.69191541,252.12912205
1734715800,252.10924902,252.12912205,251.58261375,251.86083616
1734716400,251.88070919,252.16886811,251.7515345,252.10924902
1734717000,252.12912205,252.13905857,251.71178844,251.78134404
1734717600,251.76147101,251.8210901,251.53293118,251.57764549
1734718200,251.55280421,251.79128056,251.33420088,251.50312163
1734718800,251.51305815,251.52299466,251.17521665,251.28451831
1734719400,251.29445482,251.62235981,251.25470877,251.35407391
1734720000,251.35407391,251.54286769,251.09572453,251.40375649
1734720600,251.413693,251.85089964,251.19508968,251.25470877
1734721200,251.24477225,251.53293118,251.16528013,251.2745818
1734721800,251.29445482,251.52299466,251.0758515,251.50312163
1734722400,251.50312163,252.03969342,251.40375649,252.01982039
1734723000,252.00988388,252.20861417,251.95026479,251.98007433
1734723600,251.97013782,252.08937599,251.83102661,251.85089964
1734724200,251.87077267,252.12912205,251.69191541,251.99001085
1734724800,251.99994736,252.16886811,251.93039176,251.99001085
1734725400,251.98007433,252.57626521,251.94032828,252.24836023
1734726000,252.24836023,252.31791583,251.80121707,251.88070919
1734726600,251.8906457,252.12912205,251.24477225,252.07943948
1734727200,252.08937599,252.43715401,251.79128056,252.17880463
1734727800,252.17880463,253.3811229,251.30439134,252.95385277
1734964200,253.16251957,254.02699635,252.32785235,253.26188472
1734964800,253.25194821,253.79845651,252.85448762,252.85448762
1734965400,252.85448762,253.59972622,252.37753492,253.36124987
1734966000,253.36124987,253.44074198,252.17880463,252.19867766
1734966600,252.18874114,252.6358843,251.84096313,252.52658264
1734967200,252.53651915,252.87436065,252.26823326,252.44709052
1734967800,252.42721749,252.59613824,252.08937599,252.59613824
1734968400,252.58620173,252.68556687,252.31791583,252.55639218
1734969000,252.53651915,252.6358843,251.86083616,251.95026479
1734969600,251.99001085,252.93397974,251.95026479,252.93397974
1734970200,252.94391625,253.32150381,252.72531293,253.32150381
1734970800,253.31156729,253.4506785,253.03334488,253.23207518
1734971400,253.19232912,253.23207518,252.93397974,252.95385277
1734972000,252.94391625,253.51029759,252.93397974,253.33144032
1734972600,253.30163078,253.60966273,253.20226563,253.28175775
1734973200,253.29169426,253.53017062,253.0432814,253.27182124
1734973800,253.28175775,253.3811229,252.76505899,252.92404322
1734974400,252.91410671,253.09296397,252.81474156,252.81474156
1734975000,252.82467808,253.13271003,252.72034467,252.95385277
1734975600,252.96378928,253.05321791,252.81474156,252.88429716
1734976200,252.85448762,252.92404322,252.57626521,252.60607476
1734976800,252.59613824,252.69550339,252.43715401,252.45702704
1734977400,252.45702704,252.51664612,252.20861417,252.27816977
1734978000,252.26823326,252.37753492,252.10924902,252.30797932
1734978600,252.31791583,252.68556687,252.30797932,252.64582081
1734979200,252.62594778,252.65575733,252.25829674,252.31791583
1734979800,252.30797932,252.66569384,252.28810629,252.60607476
1734980400,252.59613824,252.79486853,252.45702704,252.45702704
1734981000,252.45702704,252.83461459,252.43715401,252.57626521
1734981600,252.57129695,252.76505899,252.50670961,252.67563036
1734982200,252.68556687,252.78493202,252.40734446,252.45702704
1734982800,252.44709052,252.55639218,252.34772538,252.39740795
1734983400,252.40734446,252.52658264,252.28810629,252.30797932
1734984000,252.28810629,252.38747143,252.16886811,252.2284872
1734984600,252.2284872,252.55639218,252.06950297,252.3675984
1734985200,252.35766189,252.7749955,252.34772538,252.72531293
1734985800,252.72531293,253.08302746,252.72531293,252.86442414
1734986400,252.93397974,253.33144032,252.87436065,253.28175775
1734987000,253.33144032,254.02699635,253.27182124,253.73883742
1735050600,253.83820257,255.36842582,253.68915485,254.97096524
1735051200,254.96102872,255.36842582,254.68280631,254.71261586
1735051800,254.69274283,255.36842582,254.63312374,255.12994947
1735052400,255.17963204,255.58702914,254.94115569,255.43798142
1735053000,255.42804491,255.81556898,255.25912416,255.44791794
1735053600,255.42804491,255.65658474,255.30880673,255.47275922
1735054200,255.47772748,256.04410881,255.47772748,255.86525155
1735054800,255.90499761,256.33226774,255.90499761,256.3024582
1735055400,256.31239471,256.3720138,255.8950611,255.91493412
1735056000,255.90499761,256.08385487,255.82550549,255.97455321
1735056600,255.97455321,256.02423579,255.84537852,255.85531504
1735057200,255.87518807,255.98448973,255.63671172,255.65658474
1735057800,255.63671172,255.81556898,255.60690217,255.72614035
1735058400,255.72614035,255.75594989,255.56218786,255.57709263
1735059000,255.56715611,255.72614035,255.24918765,255.46779097
1735059600,255.46779097,255.66652126,255.37836234,255.6267752
1735060200,255.61683869,255.78575943,255.5572196,255.72614035
1735060800,255.72614035,255.90499761,255.63671172,255.73607686
1735061400,255.72614035,255.80563246,255.63671172,255.67645777
1735062000,255.67645777,255.86525155,255.43798142,255.57709263
1735062600,255.59696566,256.57074409,255.57709263,256.57074409
1735223400,256.56080758,258.44874535,256.46144243,258.0711578
1735224000,258.09103083,258.10096734,256.96820467,257.00795073
1735224600,257.01788725,257.24642708,256.38195031,257.10731588
1735225200,257.07750634,257.19674451,256.52106152,256.52106152
1735225800,256.54093455,256.76947438,256.21302956,256.24283911
1735226400,256.24283911,256.71979181,255.99442624,256.71979181
1735227000,256.72972832,257.12718891,256.68004575,256.99801422
1735227600,256.97814119,257.08247459,256.5459028,256.57074409
1735228200,256.56080758,256.89864907,256.49125197,256.68004575
1735228800,256.72972832,257.01291899,256.68004575,256.9880777
1735229400,256.97814119,257.53955427,256.97814119,257.50974472
1735230000,257.49483995,257.49483995,257.10731588,257.22655406
1735230600,257.24642708,257.43522086,257.21661754,257.40541132
1735231200,257.3954748,257.57433207,257.3954748,257.52464949
1735231800,257.51471298,257.51471298,257.186808,257.23649057
1735232400,257.24642708,257.47496692,257.24642708,257.35572875
1735233000,257.38553829,257.69357024,257.37560177,257.63395115
1735233600,257.60414161,257.6637607,257.33585572,257.33585572
1735234200,257.35572875,257.67369721,257.3259192,257.57433207
1735234800,257.55445904,257.64388767,256.92845862,257.11725239
1735235400,257.14706194,257.45509389,257.03279202,257.20668103
1735236000,257.21661754,257.40541132,257.10731588,257.24642708
1735236600,257.2563636,257.29610966,257.01788725,257.26630011
1735237200,257.24642708,257.2563636,257.01788725,257.186808
1735237800,257.16693497,257.16693497,256.95826816,257.13712542
1735238400,257.12718891,257.30604617,256.93839513,257.21661754
1735239000,257.19674451,257.21661754,256.81915696,256.99801422
1735239600,256.97814119,257.03776028,256.79928393,256.97814119
1735240200,256.92845862,257.05763331,256.80922044,256.86883953
1735240800,256.87877604,257.02782376,256.76947438,256.93839513
1735241400,256.95826816,257.10731588,256.94833165,257.07750634
1735242000,257.08744285,257.30604617,257.05763331,257.23649057
1735242600,257.24642708,257.45509389,257.24145883,257.44515738
1735243200,257.44515738,257.82274493,257.42528435,257.7333163
1735243800,257.71344327,257.7333163,257.60414161,257.70350676
1735244400,257.70350676,257.76312584,257.47496692,257.47496692
1735245000,257.46503041,257.72337979,257.42528435,257.62401464
1735245600,257.63395115,257.86249099,257.58426858,257.77306236
1735246200,257.8028719,257.82274493,257.36566526,257.50477646
1735309800,256.36207728,257.03776028,254.50394905,254.65299677
1735310400,254.6728698,255.38829885,254.51388556,255.26906067
1735311000,255.25912416,255.25912416,254.60331419,254.97096524
1735311600,255.00077478,255.02064781,253.88788514,254.11642498
1735312200,254.13629801,254.38471087,253.29169426,253.42086895
1735312800,253.42086895,253.94750423,253.31156729,253.3811229
1735313400,253.36124987,253.4506785,252.88429716,253.26188472
1735314000,253.26188472,253.76864697,253.21220215,253.54010713
1735314600,253.5202341,253.65934531,253.28175775,253.32150381
1735315200,253.33640858,253.42086895,252.72531293,252.75512247
1735315800,252.74518596,252.95385277,252.47690007,252.62594778
1735316400,252.64582081,253.12774177,252.42721749,253.12277352
1735317000,253.112837,253.1823926,252.86442414,252.98366231
1735317600,252.98366231,253.02340837,252.37753492,252.43715401
1735318200,252.46696355,252.49677309,251.7515345,252.02975691
1735318800,252.00988388,252.11918554,251.54286769,251.64223284
1735319400,251.67204238,252.00988388,251.45343906,251.8210901
1735320000,251.83102661,252.38747143,251.69191541,252.06950297
1735320600,252.05956645,252.47690007,252.03969342,252.17880463
1735321200,252.17383637,252.59613824,252.14899508,252.35766189
1735321800,252.39740795,252.93397974,252.39740795,252.87436065
1735322400,252.86442414,253.22213866,252.68556687,252.79486853
1735323000,252.80480505,253.10786874,252.76505899,253.02340837
1735323600,253.02340837,253.35131335,253.01347185,253.33144032
1735324200,253.32150381,253.47055153,253.24201169,253.39105941
1735324800,253.40099593,253.5897897,253.33144032,253.33144032
1735325400,253.35131335,253.71896439,253.35131335,253.67921833
1735326000,253.66928182,253.75871045,253.56991667,253.69909136
1735326600,253.69412311,253.85310734,253.63947228,253.85310734
1735327200,253.84813908,253.88788514,253.35131335,253.41093244
1735327800,253.40099593,253.66928182,253.36124987,253.59475796
1735328400,253.60469447,253.84317083,253.5897897,253.77858348
1735329000,253.77858348,253.9276312,253.66928182,253.83820257
1735329600,253.82826605,253.82826605,253.3811229,253.63947228
1735330200,253.61959925,253.62953576,253.33144032,253.42086895
1735330800,253.42086895,253.5897897,253.35131335,253.55004364
1735331400,253.55998016,253.59475796,253.35131335,253.40099593
1735332000,253.42086895,253.68915485,253.35131335,253.64940879
1735332600,253.65934531,254.1959171,253.3811229,254.09655195
1735569000,250.62870835,251.39381997,249.66486643,250.4597876
1735569600,250.48959714,250.77775606,249.3071519,249.79404112
1735570200,249.76423157,250.06232701,249.43632659,249.67480294
1735570800,249.62512037,250.46972411,249.41645356,250.35048594
1735571400,250.36042245,250.44985108,249.38664402,249.38664402
1735572000,249.39161227,249.714549,249.1680407,249.32702493
1735572600,249.3419297,250.34054942,249.28727887,250.31073988
1735573200,250.30080336,250.56908926,249.51581871,249.72945377
1735573800,249.77416809,250.10207307,249.55556477,250.10207307
1735574400,250.10207307,250.14181913,249.67480294,249.83378718
1735575000,249.86359672,250.44985108,249.46613613,250.41010502
1735575600,250.39023199,250.68832743,250.1219461,250.30080336
1735576200,250.32067639,250.77775606,250.23124776,250.72807349
1735576800,250.70820046,250.99635939,250.56908926,250.69826395
1735577400,250.69826395,251.03610544,250.62870835,250.91686727
1735578000,250.89699424,251.17521665,250.77775606,250.8671847
1735578600,250.88705773,251.20502619,250.88705773,251.09572453
1735579200,251.08578802,251.49318512,251.08578802,251.45343906
1735579800,251.45343906,251.56274072,251.32923263,251.49318512
1735580400,251.50312163,251.80121707,251.3441374,251.77140753
1735581000,251.7515345,251.86083616,251.12553408,251.80121707
1735581600,251.79128056,251.79128056,251.25470877,251.37394694
1735582200,251.39381997,251.55280421,251.21496271,251.31432785
1735582800,251.30439134,251.413693,250.89699424,251.19508968
1735583400,251.18515316,251.66210587,251.16528013,251.32426437
1735584000,251.33420088,251.65216935,251.25470877,251.50312163
1735584600,251.49318512,251.6819789,251.35407391,251.56274072
1735585200,251.51305815,251.59255026,251.24477225,251.50312163
