trade_id,candidate_id,source_candidate_id,asset,timeframe,entry_time,exit_time,direction,entry_price,exit_price,exit_type,gross_return_pct,fee_pct,slippage_pct,net_return_pct,hold_bars,source_file
CRABEL_00016,CRABEL_RANGE_EXPANSION,CRABEL,ETHUSDT,1D,2019-12-29 00:00:00+00:00,2019-12-29 00:00:00+00:00,long,130.735,134.28,close_exit,2.711592,0.06,0.06,2.591592,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00017,CRABEL_RANGE_EXPANSION,CRABEL,BTCUSDT,1D,2020-01-03 00:00:00+00:00,2020-01-03 00:00:00+00:00,long,7163.353,7341.72,close_exit,2.489993,0.06,0.06,2.369993,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00018,CRABEL_RANGE_EXPANSION,CRABEL,ETHUSDT,1D,2020-01-03 00:00:00+00:00,2020-01-03 00:00:00+00:00,long,130.26,134.29,close_exit,3.093812,0.06,0.06,2.973812,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00019,CRABEL_RANGE_EXPANSION,CRABEL,BTCUSDT,1D,2020-01-05 00:00:00+00:00,2020-01-05 00:00:00+00:00,long,7442.263,7354.36,close_exit,-1.181133,0.06,0.06,-1.301133,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00020,CRABEL_RANGE_EXPANSION,CRABEL,ETHUSDT,1D,2020-01-05 00:00:00+00:00,2020-01-05 00:00:00+00:00,long,136.513,135.33,close_exit,-0.866584,0.06,0.06,-0.986584,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00021,CRABEL_RANGE_EXPANSION,CRABEL,BTCUSDT,1D,2020-01-06 00:00:00+00:00,2020-01-06 00:00:00+00:00,long,7488.76,7757.39,close_exit,3.587109,0.06,0.06,3.467109,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00022,CRABEL_RANGE_EXPANSION,CRABEL,ETHUSDT,1D,2020-01-06 00:00:00+00:00,2020-01-06 00:00:00+00:00,long,138.165,144.04,close_exit,4.252162,0.06,0.06,4.132162,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00023,CRABEL_RANGE_EXPANSION,CRABEL,BTCUSDT,1D,2020-01-07 00:00:00+00:00,2020-01-07 00:00:00+00:00,long,8081.945,8152.49,close_exit,0.872872,0.06,0.06,0.752872,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00024,CRABEL_RANGE_EXPANSION,CRABEL,BTCUSDT,1D,2020-01-10 00:00:00+00:00,2020-01-10 00:00:00+00:00,long,8035.583,8207.09,close_exit,2.134344,0.06,0.06,2.014344,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00025,CRABEL_RANGE_EXPANSION,CRABEL,ETHUSDT,1D,2020-01-10 00:00:00+00:00,2020-01-10 00:00:00+00:00,long,142.063,144.8,close_exit,1.92661,0.06,0.06,1.80661,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
